photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
WB1_23_0025_S_2,WB1_23_0025,53,data/Bombus/terrain/extraction/light/images/WB1_23_0025_S_2.jpg,OK,0.004646131786749296,0,,0.0011
WB1_23_0025_S_3,WB1_23_0025,54,data/Bombus/terrain/extraction/light/images/WB1_23_0025_S_3.jpg,OK,0.004540890222178017,0,,0.0011
WB1_23_0026_S_1,WB1_23_0026,55,data/Bombus/terrain/extraction/light/images/WB1_23_0026_S_1.jpg,OK,0.004617179999289635,0,,0.0010
WB1_23_0026_S_2,WB1_23_0026,56,data/Bombus/terrain/extraction/light/images/WB1_23_0026_S_2.jpg,OK,0.004772225135084771,0,,0.0010
WB1_23_0026_S_3,WB1_23_0026,57,data/Bombus/terrain/extraction/light/images/WB1_23_0026_S_3.jpg,OK,0.004815889204892402,0,,0.0010
WB1_23_0031_S_1,WB1_23_0031,58,data/Bombus/terrain/extraction/light/images/WB1_23_0031_S_1.jpg,OK,0.00466778463301554,1,,0.0009
WB1_23_0031_S_2,WB1_23_0031,59,data/Bombus/terrain/extraction/light/images/WB1_23_0031_S_2.jpg,OK,0.004668529337695299,1,,0.0010
WB1_23_0031_S_3,WB1_23_0031,60,data/Bombus/terrain/extraction/light/images/WB1_23_0031_S_3.jpg,OK,0.004691563428095725,0,,0.0010
WB1_23_0032_S_1,WB1_23_0032,61,data/Bombus/terrain/extraction/light/images/WB1_23_0032_S_1.jpg,OK,0.0048153630621619505,0,,0.0010
WB1_23_0032_S_2,WB1_23_0032,62,data/Bombus/terrain/extraction/light/images/WB1_23_0032_S_2.jpg,OK,0.004621295412202493,0,,0.0012
WB1_23_0032_S_3,WB1_23_0032,63,data/Bombus/terrain/extraction/light/images/WB1_23_0032_S_3.jpg,OK,0.004673800586445942,0,,0.0011
WB1_23_0033_S_1,WB1_23_0033,64,data/Bombus/terrain/extraction/light/images/WB1_23_0033_S_1.jpg,OK,0.004873925829101242,0,,0.0013
WB1_23_0033_S_2,WB1_23_0033,65,data/Bombus/terrain/extraction/light/images/WB1_23_0033_S_2.jpg,OK,0.0046809078539203535,0,,0.0011
WB1_23_0033_S_3,WB1_23_0033,66,data/Bombus/terrain/extraction/light/images/WB1_23_0033_S_3.jpg,OK,0.004935969497155769,0,,0.0012
WB1_23_0034_S_1,WB1_23_0034,67,data/Bombus/terrain/extraction/light/images/WB1_23_0034_S_1.jpg,OK,0.004707940750618404,0,,0.0011
WB1_23_0034_S_2,WB1_23_0034,68,data/Bombus/terrain/extraction/light/images/WB1_23_0034_S_2.jpg,SUSPECT,0.004457244446707523,16,,0.0013
WB1_23_0034_S_3,WB1_23_0034,69,data/Bombus/terrain/extraction/light/images/WB1_23_0034_S_3.jpg,OK,0.00467315195172208,0,,0.0010
WB1_23_0035_S_1,WB1_23_0035,70,data/Bombus/terrain/extraction/light/images/WB1_23_0035_S_1.jpg,OK,0.004840263379035858,0,,0.0012
WB1_23_0035_S_2,WB1_23_0035,71,data/Bombus/terrain/extraction/light/images/WB1_23_0035_S_2.jpg,OK,0.004988004108436684,0,,0.0010
WB1_23_0035_S_3,WB1_23_0035,72,data/Bombus/terrain/extraction/light/images/WB1_23_0035_S_3.jpg,OK,0.004907639332030971,0,,0.0012
WB1_23_0036_S_1,WB1_23_0036,73,data/Bombus/terrain/extraction/light/images/WB1_23_0036_S_1.jpg,OK,0.004510084030550154,0,,0.0009
WB1_23_0036_S_2,WB1_23_0036,74,data/Bombus/terrain/extraction/light/images/WB1_23_0036_S_2.jpg,OK,0.004437002116490737,0,,0.0009
WB1_23_0036_S_3,WB1_23_0036,75,data/Bombus/terrain/extraction/light/images/WB1_23_0036_S_3.jpg,OK,0.004521921739773941,0,,0.0010
WB1_23_0037_S_1,WB1_23_0037,76,data/Bombus/terrain/extraction/light/images/WB1_23_0037_S_1.jpg,OK,0.004898832046996912,0,,0.0010
WB1_23_0037_S_2,WB1_23_0037,77,data/Bombus/terrain/extraction/light/images/WB1_23_0037_S_2.jpg,OK,0.00480156523895195,0,,0.0012
WB1_23_0037_S_3,WB1_23_0037,78,data/Bombus/terrain/extraction/light/images/WB1_23_0037_S_3.jpg,OK,0.0046753705689212026,0,,0.0010
WB1_23_0038_S_1,WB1_23_0038,79,data/Bombus/terrain/extraction/light/images/WB1_23_0038_S_1.jpg,OK,0.004714628226388334,0,,0.0011
WB1_23_0038_S_2,WB1_23_0038,80,data/Bombus/terrain/extraction/light/images/WB1_23_0038_S_2.jpg,OK,0.0046018244858417635,0,,0.0011
WB1_23_0038_S_3,WB1_23_0038,81,data/Bombus/terrain/extraction/light/images/WB1_23_0038_S_3.jpg,OK,0.004648362371307353,0,,0.0011
WB1_23_0039_S_1,WB1_23_0039,82,data/Bombus/terrain/extraction/light/images/WB1_23_0039_S_1.jpg,OK,0.004727716851061116,0,,0.0011
WB1_23_0039_S_2,WB1_23_0039,83,data/Bombus/terrain/extraction/light/images/WB1_23_0039_S_2.jpg,OK,0.004755445348091695,0,,0.0012
WB1_23_0039_S_3,WB1_23_0039,84,data/Bombus/terrain/extraction/light/images/WB1_23_0039_S_3.jpg,OK,0.004673402839179165,0,,0.0010
WB1_23_0040_S_1,WB1_23_0040,85,data/Bombus/terrain/extraction/light/images/WB1_23_0040_S_1.jpg,OK,0.004631273434941051,0,,0.0010
WB1_23_0040_S_2,WB1_23_0040,86,data/Bombus/terrain/extraction/light/images/WB1_23_0040_S_2.jpg,OK,0.0046293728162748364,0,,0.0011
WB1_23_0040_S_3,WB1_23_0040,87,data/Bombus/terrain/extraction/light/images/WB1_23_0040_S_3.jpg,OK,0.004686050086909194,0,,0.0010
WB1_23_0062_S_1,WB1_23_0062,88,data/Bombus/terrain/extraction/light/images/WB1_23_0062_S_1.jpg,OK,0.0043123657167576535,3,,0.0011
WB1_23_0062_S_2,WB1_23_0062,89,data/Bombus/terrain/extraction/light/images/WB1_23_0062_S_2.jpg,OK,0.004496123216415416,0,,0.0011
WB1_23_0062_S_3,WB1_23_0062,90,data/Bombus/terrain/extraction/light/images/WB1_23_0062_S_3.jpg,OK,0.004440776540390315,0,,0.0011
WB1_23_0063_S_1,WB1_23_0063,91,data/Bombus/terrain/extraction/light/images/WB1_23_0063_S_1.jpg,OK,0.004537403920702465,0,,0.0008
WB1_23_0063_S_2,WB1_23_0063,92,data/Bombus/terrain/extraction/light/images/WB1_23_0063_S_2.jpg,OK,0.004593342076680612,0,,0.0009
WB1_23_0063_S_3,WB1_23_0063,93,data/Bombus/terrain/extraction/light/images/WB1_23_0063_S_3.jpg,OK,0.004513846590513677,0,,0.0009
