photo_id,inv_id,status,error_reason,aspect_ratio,output_path,processing_time_s,processed_at
ARLY_0001_P_1,ARLY_0001,OK,,1.9589,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_P_1.jpg,0.0651,2026-09-10T22:42:57+00:00
ARLY_0001_P_2,ARLY_0001,OK,,1.9488,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_P_2.jpg,0.0481,2026-09-10T22:42:57+00:00
ARLY_0001_P_3,ARLY_0001,OK,,1.9067,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_P_3.jpg,0.0455,2026-09-10T22:42:57+00:00
ARLY_0001_P_4,ARLY_0001,OK,,1.9011,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_P_4.jpg,0.0507,2026-09-10T22:42:57+00:00
ARLY_0001_P_5,ARLY_0001,OK,,1.9154,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_P_5.jpg,0.0486,2026-09-10T22:42:57+00:00
ARLY_0001_S_1,ARLY_0001,OK,,1.2252,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_S_1.jpg,0.1127,2026-09-10T22:42:57+00:00
ARLY_0001_S_2,ARLY_0001,OK,,1.3255,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_S_2.jpg,0.1305,2026-09-10T22:42:57+00:00
ARLY_0001_S_3,ARLY_0001,OK,,1.274,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_S_3.jpg,0.1243,2026-09-10T22:42:58+00:00
ARLY_0001_S_4,ARLY_0001,OK,,1.5924,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_S_4.jpg,0.1098,2026-09-10T22:42:58+00:00
ARLY_0001_S_5,ARLY_0001,OK,,1.4275,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0001_S_5.jpg,0.1276,2026-09-10T22:42:58+00:00
ARLY_0004_P_1,ARLY_0004,OK,,2.3078,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_P_1.jpg,0.0412,2026-09-10T22:42:58+00:00
ARLY_0004_P_2,ARLY_0004,OK,,2.2581,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_P_2.jpg,0.0441,2026-09-10T22:42:58+00:00
ARLY_0004_P_3,ARLY_0004,OK,,2.244,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_P_3.jpg,0.0391,2026-09-10T22:42:58+00:00
ARLY_0004_P_4,ARLY_0004,OK,,2.3243,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_P_4.jpg,0.0402,2026-09-10T22:42:58+00:00
ARLY_0004_P_5,ARLY_0004,OK,,2.3396,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_P_5.jpg,0.0415,2026-09-10T22:42:58+00:00
ARLY_0004_S_1,ARLY_0004,OK,,2.1474,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_S_1.jpg,0.1134,2026-09-10T22:42:58+00:00
ARLY_0004_S_2,ARLY_0004,OK,,1.6795,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_S_2.jpg,0.1276,2026-09-10T22:42:58+00:00
ARLY_0004_S_3,ARLY_0004,OK,,1.7561,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_S_3.jpg,0.1238,2026-09-10T22:42:58+00:00
ARLY_0004_S_4,ARLY_0004,OK,,1.8601,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0004_S_4.jpg,0.1257,2026-09-10T22:42:58+00:00
ARLY_0004_S_5,ARLY_0004,FAILED,detection_not_OK,,,0.0,2026-09-10T22:42:58+00:00
ARLY_0005_P_1,ARLY_0005,OK,,2.0066,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_P_1.jpg,0.0406,2026-09-10T22:42:58+00:00
ARLY_0005_P_2,ARLY_0005,OK,,2.0496,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_P_2.jpg,0.0402,2026-09-10T22:42:59+00:00
ARLY_0005_P_3,ARLY_0005,OK,,2.0622,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_P_3.jpg,0.0399,2026-09-10T22:42:59+00:00
ARLY_0005_P_4,ARLY_0005,OK,,2.1142,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_P_4.jpg,0.0418,2026-09-10T22:42:59+00:00
ARLY_0005_P_5,ARLY_0005,OK,,2.0755,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_P_5.jpg,0.0431,2026-09-10T22:42:59+00:00
ARLY_0005_S_1,ARLY_0005,OK,,2.0154,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_S_1.jpg,0.1269,2026-09-10T22:42:59+00:00
ARLY_0005_S_2,ARLY_0005,OK,,1.9972,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_S_2.jpg,0.1315,2026-09-10T22:42:59+00:00
ARLY_0005_S_3,ARLY_0005,OK,,1.8861,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_S_3.jpg,0.1193,2026-09-10T22:42:59+00:00
ARLY_0005_S_4,ARLY_0005,OK,,2.0555,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_S_4.jpg,0.118,2026-09-10T22:42:59+00:00
ARLY_0005_S_5,ARLY_0005,OK,,2.0484,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0005_S_5.jpg,0.1181,2026-09-10T22:42:59+00:00
ARLY_0006_P_1,ARLY_0006,OK,,2.2367,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0006_P_1.jpg,0.0425,2026-09-10T22:42:59+00:00
ARLY_0006_P_2,ARLY_0006,OK,,2.3652,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0006_P_2.jpg,0.0384,2026-09-10T22:42:59+00:00
ARLY_0006_P_3,ARLY_0006,OK,,2.3921,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0006_P_3.jpg,0.0421,2026-09-10T22:42:59+00:00
ARLY_0006_S_1,ARLY_0006,OK,,2.3282,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0006_S_1.jpg,0.1014,2026-09-10T22:42:59+00:00
ARLY_0006_S_2,ARLY_0006,OK,,2.3385,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0006_S_2.jpg,0.1029,2026-09-10T22:43:00+00:00
ARLY_0006_S_3,ARLY_0006,OK,,2.2615,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0006_S_3.jpg,0.1045,2026-09-10T22:43:00+00:00
ARLY_0007_P_1,ARLY_0007,OK,,2.3049,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0007_P_1.jpg,0.0402,2026-09-10T22:43:00+00:00
ARLY_0007_P_2,ARLY_0007,OK,,2.3084,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0007_P_2.jpg,0.042,2026-09-10T22:43:00+00:00
ARLY_0007_P_3,ARLY_0007,OK,,2.2961,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0007_P_3.jpg,0.0401,2026-09-10T22:43:00+00:00
ARLY_0007_S_1,ARLY_0007,OK,,2.2145,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0007_S_1.jpg,0.1135,2026-09-10T22:43:00+00:00
ARLY_0007_S_2,ARLY_0007,OK,,2.2794,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0007_S_2.jpg,0.1176,2026-09-10T22:43:00+00:00
ARLY_0007_S_3,ARLY_0007,FAILED,detection_not_OK,,,0.0,2026-09-10T22:43:00+00:00
ARLY_0008_P_1,ARLY_0008,OK,,2.1346,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0008_P_1.jpg,0.0405,2026-09-10T22:43:00+00:00
ARLY_0008_P_2,ARLY_0008,OK,,2.0593,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0008_P_2.jpg,0.038,2026-09-10T22:43:00+00:00
ARLY_0008_P_3,ARLY_0008,OK,,2.0735,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0008_P_3.jpg,0.0471,2026-09-10T22:43:00+00:00
ARLY_0008_S_1,ARLY_0008,OK,,2.1394,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0008_S_1.jpg,0.1211,2026-09-10T22:43:00+00:00
ARLY_0008_S_2,ARLY_0008,OK,,2.125,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0008_S_2.jpg,0.1,2026-09-10T22:43:00+00:00
ARLY_0008_S_3,ARLY_0008,OK,,2.1057,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0008_S_3.jpg,0.1018,2026-09-10T22:43:01+00:00
ARLY_0009_P_1,ARLY_0009,OK,,2.0105,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0009_P_1.jpg,0.0475,2026-09-10T22:43:01+00:00
ARLY_0009_P_2,ARLY_0009,OK,,1.9664,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0009_P_2.jpg,0.0401,2026-09-10T22:43:01+00:00
ARLY_0009_P_3,ARLY_0009,OK,,1.9822,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0009_P_3.jpg,0.0425,2026-09-10T22:43:01+00:00
ARLY_0009_S_1,ARLY_0009,OK,,1.9516,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0009_S_1.jpg,0.1124,2026-09-10T22:43:01+00:00
ARLY_0009_S_2,ARLY_0009,OK,,1.9871,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0009_S_2.jpg,0.1206,2026-09-10T22:43:01+00:00
ARLY_0009_S_3,ARLY_0009,OK,,1.9823,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0009_S_3.jpg,0.1315,2026-09-10T22:43:01+00:00
ARLY_0010_P_1,ARLY_0010,OK,,2.3341,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0010_P_1.jpg,0.0415,2026-09-10T22:43:01+00:00
ARLY_0010_P_2,ARLY_0010,OK,,2.2665,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0010_P_2.jpg,0.0394,2026-09-10T22:43:01+00:00
ARLY_0010_P_3,ARLY_0010,OK,,2.2893,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0010_P_3.jpg,0.0389,2026-09-10T22:43:01+00:00
ARLY_0010_S_1,ARLY_0010,OK,,2.3282,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0010_S_1.jpg,0.0934,2026-09-10T22:43:01+00:00
ARLY_0010_S_2,ARLY_0010,OK,,2.2617,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0010_S_2.jpg,0.0971,2026-09-10T22:43:01+00:00
ARLY_0010_S_3,ARLY_0010,OK,,2.1985,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0010_S_3.jpg,0.0987,2026-09-10T22:43:01+00:00
ARLY_0011_P_1,ARLY_0011,OK,,1.7998,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0011_P_1.jpg,0.0405,2026-09-10T22:43:01+00:00
ARLY_0011_P_2,ARLY_0011,OK,,1.7785,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0011_P_2.jpg,0.0428,2026-09-10T22:43:01+00:00
ARLY_0011_P_3,ARLY_0011,OK,,1.8211,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0011_P_3.jpg,0.0397,2026-09-10T22:43:02+00:00
ARLY_0011_S_1,ARLY_0011,OK,,1.8827,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0011_S_1.jpg,0.1233,2026-09-10T22:43:02+00:00
ARLY_0011_S_2,ARLY_0011,OK,,1.8433,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0011_S_2.jpg,0.1271,2026-09-10T22:43:02+00:00
ARLY_0011_S_3,ARLY_0011,OK,,1.7407,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0011_S_3.jpg,0.1034,2026-09-10T22:43:02+00:00
ARLY_0012_P_1,ARLY_0012,OK,,2.0407,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0012_P_1.jpg,0.0411,2026-09-10T22:43:02+00:00
ARLY_0012_P_2,ARLY_0012,OK,,2.0519,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0012_P_2.jpg,0.0443,2026-09-10T22:43:02+00:00
ARLY_0012_P_3,ARLY_0012,OK,,2.0813,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0012_P_3.jpg,0.0504,2026-09-10T22:43:02+00:00
ARLY_0012_S_1,ARLY_0012,OK,,2.0036,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0012_S_1.jpg,0.1145,2026-09-10T22:43:02+00:00
ARLY_0012_S_2,ARLY_0012,OK,,2.039,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0012_S_2.jpg,0.1301,2026-09-10T22:43:02+00:00
ARLY_0012_S_3,ARLY_0012,OK,,2.0266,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0012_S_3.jpg,0.1251,2026-09-10T22:43:02+00:00
ARLY_0013_P_1,ARLY_0013,OK,,1.4937,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0013_P_1.jpg,0.0072,2026-09-10T22:43:02+00:00
ARLY_0013_P_2,ARLY_0013,OK,,1.4981,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0013_P_2.jpg,0.0068,2026-09-10T22:43:02+00:00
ARLY_0013_P_3,ARLY_0013,OK,,1.3849,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0013_P_3.jpg,0.0067,2026-09-10T22:43:02+00:00
ARLY_0013_S_1,ARLY_0013,OK,,1.2366,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0013_S_1.jpg,0.0311,2026-09-10T22:43:02+00:00
ARLY_0013_S_2,ARLY_0013,OK,,1.2834,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0013_S_2.jpg,0.0255,2026-09-10T22:43:02+00:00
ARLY_0013_S_3,ARLY_0013,OK,,1.3229,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0013_S_3.jpg,0.033,2026-09-10T22:43:02+00:00
ARLY_0014_P_1,ARLY_0014,OK,,2.1277,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0014_P_1.jpg,0.0434,2026-09-10T22:43:03+00:00
ARLY_0014_P_2,ARLY_0014,OK,,2.1236,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0014_P_2.jpg,0.0533,2026-09-10T22:43:03+00:00
ARLY_0014_P_3,ARLY_0014,OK,,2.1881,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0014_P_3.jpg,0.0474,2026-09-10T22:43:03+00:00
ARLY_0014_S_1,ARLY_0014,OK,,2.0092,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0014_S_1.jpg,0.1433,2026-09-10T22:43:03+00:00
ARLY_0014_S_2,ARLY_0014,OK,,2.0227,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0014_S_2.jpg,0.1257,2026-09-10T22:43:03+00:00
ARLY_0014_S_3,ARLY_0014,OK,,1.9254,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0014_S_3.jpg,0.1377,2026-09-10T22:43:03+00:00
ARLY_0015_P_1,ARLY_0015,OK,,2.2312,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0015_P_1.jpg,0.0422,2026-09-10T22:43:03+00:00
ARLY_0015_P_2,ARLY_0015,OK,,2.2168,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0015_P_2.jpg,0.0409,2026-09-10T22:43:03+00:00
ARLY_0015_P_3,ARLY_0015,OK,,2.186,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0015_P_3.jpg,0.0422,2026-09-10T22:43:03+00:00
ARLY_0015_S_1,ARLY_0015,OK,,2.1386,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0015_S_1.jpg,0.1108,2026-09-10T22:43:03+00:00
ARLY_0015_S_2,ARLY_0015,OK,,2.0966,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0015_S_2.jpg,0.1181,2026-09-10T22:43:03+00:00
ARLY_0015_S_3,ARLY_0015,OK,,2.207,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0015_S_3.jpg,0.139,2026-09-10T22:43:04+00:00
ARLY_0016_P_1,ARLY_0016,OK,,1.8587,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_P_1.jpg,0.0419,2026-09-10T22:43:04+00:00
ARLY_0016_P_2,ARLY_0016,OK,,1.8781,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_P_2.jpg,0.0437,2026-09-10T22:43:04+00:00
ARLY_0016_P_3,ARLY_0016,OK,,1.8885,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_P_3.jpg,0.0425,2026-09-10T22:43:04+00:00
ARLY_0016_P_4,ARLY_0016,OK,,1.881,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_P_4.jpg,0.0434,2026-09-10T22:43:04+00:00
ARLY_0016_P_5,ARLY_0016,OK,,1.886,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_P_5.jpg,0.0451,2026-09-10T22:43:04+00:00
ARLY_0016_S_1,ARLY_0016,OK,,1.3019,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_S_1.jpg,0.1266,2026-09-10T22:43:04+00:00
ARLY_0016_S_2,ARLY_0016,OK,,1.5467,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_S_2.jpg,0.1282,2026-09-10T22:43:04+00:00
ARLY_0016_S_3,ARLY_0016,OK,,1.381,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_S_3.jpg,0.1179,2026-09-10T22:43:04+00:00
ARLY_0016_S_4,ARLY_0016,OK,,1.4747,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_S_4.jpg,0.1163,2026-09-10T22:43:04+00:00
ARLY_0016_S_5,ARLY_0016,OK,,1.4717,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0016_S_5.jpg,0.1131,2026-09-10T22:43:04+00:00
ARLY_0028_P_1,ARLY_0028,OK,,2.1784,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0028_P_1.jpg,0.039,2026-09-10T22:43:04+00:00
ARLY_0028_P_2,ARLY_0028,OK,,2.2332,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0028_P_2.jpg,0.0422,2026-09-10T22:43:04+00:00
ARLY_0028_P_3,ARLY_0028,OK,,2.2066,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0028_P_3.jpg,0.0429,2026-09-10T22:43:04+00:00
ARLY_0028_S_1,ARLY_0028,OK,,2.0196,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0028_S_1.jpg,0.1163,2026-09-10T22:43:05+00:00
ARLY_0028_S_2,ARLY_0028,OK,,2.0672,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0028_S_2.jpg,0.1131,2026-09-10T22:43:05+00:00
ARLY_0028_S_3,ARLY_0028,OK,,2.0983,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0028_S_3.jpg,0.1161,2026-09-10T22:43:05+00:00
ARLY_0029_P_1,ARLY_0029,OK,,2.2747,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0029_P_1.jpg,0.0428,2026-09-10T22:43:05+00:00
ARLY_0029_P_2,ARLY_0029,OK,,2.3259,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0029_P_2.jpg,0.0422,2026-09-10T22:43:05+00:00
ARLY_0029_P_3,ARLY_0029,OK,,2.2685,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0029_P_3.jpg,0.0422,2026-09-10T22:43:05+00:00
ARLY_0029_S_1,ARLY_0029,OK,,2.261,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0029_S_1.jpg,0.0938,2026-09-10T22:43:05+00:00
ARLY_0029_S_2,ARLY_0029,OK,,2.2622,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0029_S_2.jpg,0.1055,2026-09-10T22:43:05+00:00
ARLY_0029_S_3,ARLY_0029,OK,,2.2386,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0029_S_3.jpg,0.0982,2026-09-10T22:43:05+00:00
ARLY_0036_P_1,ARLY_0036,OK,,2.2848,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0036_P_1.jpg,0.0462,2026-09-10T22:43:05+00:00
ARLY_0036_P_2,ARLY_0036,OK,,2.3088,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0036_P_2.jpg,0.0497,2026-09-10T22:43:05+00:00
ARLY_0036_P_3,ARLY_0036,OK,,2.3088,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0036_P_3.jpg,0.0485,2026-09-10T22:43:05+00:00
ARLY_0036_S_1,ARLY_0036,OK,,2.2179,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0036_S_1.jpg,0.1336,2026-09-10T22:43:06+00:00
ARLY_0036_S_2,ARLY_0036,OK,,2.222,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0036_S_2.jpg,0.1233,2026-09-10T22:43:06+00:00
ARLY_0036_S_3,ARLY_0036,OK,,2.2941,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0036_S_3.jpg,0.1238,2026-09-10T22:43:06+00:00
ARLY_0037_P_1,ARLY_0037,OK,,2.1467,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0037_P_1.jpg,0.0396,2026-09-10T22:43:06+00:00
ARLY_0037_P_2,ARLY_0037,OK,,2.1354,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0037_P_2.jpg,0.0395,2026-09-10T22:43:06+00:00
ARLY_0037_P_3,ARLY_0037,OK,,2.1417,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0037_P_3.jpg,0.0497,2026-09-10T22:43:06+00:00
ARLY_0037_S_1,ARLY_0037,OK,,2.1179,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0037_S_1.jpg,0.1195,2026-09-10T22:43:06+00:00
ARLY_0037_S_2,ARLY_0037,OK,,2.0782,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0037_S_2.jpg,0.1214,2026-09-10T22:43:06+00:00
ARLY_0037_S_3,ARLY_0037,OK,,2.0837,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0037_S_3.jpg,0.1137,2026-09-10T22:43:06+00:00
ARLY_0038_P_1,ARLY_0038,OK,,1.9242,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0038_P_1.jpg,0.0451,2026-09-10T22:43:06+00:00
ARLY_0038_P_2,ARLY_0038,OK,,1.9619,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0038_P_2.jpg,0.0384,2026-09-10T22:43:06+00:00
ARLY_0038_P_3,ARLY_0038,OK,,1.9492,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0038_P_3.jpg,0.0436,2026-09-10T22:43:06+00:00
ARLY_0038_P_4,ARLY_0038,OK,,1.8549,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0038_P_4.jpg,0.0438,2026-09-10T22:43:06+00:00
ARLY_0038_P_5,ARLY_0038,OK,,1.9214,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0038_P_5.jpg,0.043,2026-09-10T22:43:06+00:00
ARLY_0049_P_1,ARLY_0049,OK,,2.2536,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0049_P_1.jpg,0.1462,2026-09-10T22:43:07+00:00
ARLY_0049_P_2,ARLY_0049,OK,,2.3195,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0049_P_2.jpg,0.1361,2026-09-10T22:43:07+00:00
ARLY_0049_S_1,ARLY_0049,OK,,2.3336,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ARLY_0049_S_1.jpg,0.0889,2026-09-10T22:43:07+00:00
