id,image,status,score,reason
2933036692193488299,data\images\crop\organized\organized_CD387804_S1_28b43d54e7612dab.jpg,OK,13.621798658381245,
2935115965511477696,data\images\crop\organized\organized_VAN-2019.00783_P2_28bba06b72e3a9c0.jpg,OK,13.786672690560229,
2936029429091973471,data\images\crop\terrain\terrain_WB1_23_0010_charlotte3_28bedf35c31eb95f.jpg,OK,12.649517598215924,
2946092350616468391,data\images\crop\organized\organized_15G2021-1200_P2_28e29f6241fd7ba7.jpg,OK,13.506889142499213,
2948844987544058103,data\images\crop\organized\organized_FR73ABOM140722009_S1_28ec66e47c4138f7.jpg,OK,13.574731953622969,
2950949007564692621,data\images\crop\organized\organized_FR15_ABOM30072020071_S1_28f3e07cd22f5c8d.jpg,OK,12.503012863505724,
2953791766368264594,data\images\crop\organized\organized_ABAURA8203_P1_28fdf9f62edaa192.jpg,OK,13.61663477831383,
2962697113750629541,data\images\crop\organized\organized_POLLINIS4455_P2_291d9d53f22e6ca5.jpg,OK,12.467601118604968,
2966572685794773863,data\images\crop\organized\organized_2007.0712_P3_292b6223e12c8b67.jpg,OK,13.673543622459173,
2967176148094682884,data\images\crop\organized\organized_ABAURA8208_S2_292d86fc65320704.jpg,OK,12.622176989566624,
2971225589819431279,data\images\crop\organized\organized_CollecYvan1_S3_293be9ee84bcd96f.jpg,OK,13.647380119277434,
2972063990502919988,data\images\crop\organized\organized_CD388623c_P1_293ee473e3a80f34.jpg,OK,6.097860107850464,
2981350389209972515,data\images\crop\organized\organized_FR15_ABOM090820071_P1_295fe26213d53f23.jpg,OK,13.700624149064701,
2988196262777355223,data\images\crop\organized\organized_OPIE_Lapi_H1_S3_297834ab39fe7bd7.jpg,OK,13.55998618668025,
2990309053356917015,data\images\crop\organized\organized_VAN-2019.00822_P2_297fb63d9df94117.jpg,OK,6.287714170948857,
2998295927466741026,data\images\crop\organized\organized_N385_P5_299c1642a827cd22.jpg,OK,5.751212759149293,
3006357394431084124,data\images\crop\organized\organized_15L2021-1585_S1_29b8ba1f32ef065c.jpg,FAILED,inf,"17 landmarks, 18 attendus"
3012066928616977217,data\images\crop\terrain\terrain_WB1_23_0091_basile1_29cd02e9b7eab341.jpg,OK,13.648147506237024,
3013083529259570635,data\images\crop\organized\organized_CD388018_P2_29d09f818018d5cb.jpg,OK,12.549716304375217,
3015425735824096523,data\images\crop\organized\organized_CD388391_S2_29d8f1baf65dbd0b.jpg,OK,12.661253468605656,
3017498277975934373,data\images\crop\organized\organized_ABAURA8602_S3_29e04eb2491bc5a5.jpg,OK,12.485584314985427,
3022165203843591546,data\images\crop\organized\organized_FR04ABOM220722087_S2_29f0e33da3a4ad7a.jpg,OK,12.6403009441954,
3024948421225699089,data\images\crop\organized\organized_ABAURA8240d_S2_29fac68fef095711.jpg,OK,13.567067917588746,
3028433712349904265,data\images\crop\organized\organized_2020.00339_S1_2a07286a826efd89.jpg,OK,13.641821765357038,
3030475161172409276,data\images\crop\organized\organized_ABAURA8205b_S1_2a0e691a5a537bbc.jpg,OK,12.53273690162613,
3035649698333327847,data\images\crop\organized\organized_CollecYvan3_P1_2a20cb512bae01e7.jpg,OK,13.645830333085907,
3049940976567308965,data\images\crop\organized\organized_FR15ABOM150821068_S2_2a539128ae33d2a5.jpg,OK,13.447420884762867,
3053363261486871993,data\images\crop\organized\organized_UBC-2011.0157_S1_2a5fb9b57b2735b9.jpg,OK,13.35533665518274,
3054125426061801679,data\images\crop\organized\organized_ABAURA8602_S2_2a626ee4bfe6f8cf.jpg,OK,12.524220462598377,
3057895937061929957,data\images\crop\organized\organized_FR15ABOM220821068_S1_2a6fd42740afc3e5.jpg,OK,12.781854080393451,
3060291086464808786,data\images\crop\organized\organized_CollecYvan8_P1_2a7856876e077752.jpg,OK,12.854582755185996,
3071716573565786253,data\images\crop\organized\organized_FR73ABOM200722037_P1_2aa0edf2f211988d.jpg,OK,13.563185544673138,
3072232492165679356,data\images\crop\organized\organized_FR73ABOM130722064_S3_2aa2c32c9af2c8fc.jpg,OK,13.66438159574384,
3081692493439108521,data\images\crop\organized\organized_CollecYvan17_S2_2ac45efeca6d05a9.jpg,OK,5.795265104470133,
3084183003397850994,data\images\crop\organized\organized_FR73ABOM130722007_P2_2acd3819d3d38772.jpg,OK,13.591221031694696,
3091976511421569399,data\images\crop\organized\organized_CollecYvan11_P1_2ae8e84151225977.jpg,OK,13.140886292269885,
3099095196952856899,data\images\crop\organized\organized_FR73ABOM200722034_S2_2b0232a9737e8943.jpg,OK,12.414038622405558,
3102283517855243290,data\images\crop\organized\organized_FR15ABOM150821068_S1_2b0d866c424f9c1a.jpg,OK,12.437129732128902,
3113799726081661802,data\images\crop\organized\organized_FR04ABOM220722047_P2_2b36705a6ece5b6a.jpg,OK,13.63496232375784,
3115170852845213122,data\images\crop\organized\organized_FR04ABOM220722047_P1_2b3b4f62c27d55c2.jpg,OK,13.629725217929328,
3120923435265752233,data\images\crop\organized\organized_FR73ABOM130722064_S2_2b4fbf543a34fca9.jpg,OK,13.634443423044006,
3124950062446658847,data\images\crop\organized\organized_OPIE_Lapi_B2_P1_2b5e0d866cf7c51f.jpg,OK,13.614592051824177,
3131422130404552525,data\images\crop\organized\organized_2020.03926_P1_2b750bd62c8f6f4d.jpg,OK,13.607602608155062,
3140227027977275255,data\images\crop\organized\organized_CollecYvan9_S3_2b9453d824aa8777.jpg,OK,12.726250739252803,
3141909722524865970,data\images\crop\organized\organized_CollecYvan1_P1_2b9a4e3eff70d5b2.jpg,OK,13.600543402547409,
3142113856276916852,data\images\crop\organized\organized_CD388230b_S3_2b9b07e79737ea74.jpg,OK,13.511145309487883,
3146520292776512126,data\images\crop\organized\organized_ABAURA5593_S2_2baaaf8909808a7e.jpg,OK,13.6479109749678,
3146545876462143342,data\images\crop\organized\organized_ABAURA7153_S1_2baac6cdb3ff076e.jpg,OK,13.612909987676737,
3170208649003964894,data\images\crop\organized\organized_FR15ABOM200722026_S1_2bfed7f843c099de.jpg,OK,13.664799527866016,
3175168988530798016,data\images\crop\organized\organized_FR15ABOM200821233_S1_2c10775f4f36edc0.jpg,OK,12.464643320351325,
3179660731862308389,data\images\crop\organized\organized_OPIE_Lapi_220620d_P2_2c206c96cce95625.jpg,OK,13.585933204127583,
3198940001954979524,data\images\crop\organized\organized_FR15_ABOM07082020049_S2_2c64eafbaa505ec4.jpg,OK,12.74451107923367,
3199542365741326713,data\images\crop\organized\organized_2020.06243_P3_2c670ed469d32179.jpg,OK,12.573864004360717,
3202319583557588833,data\images\crop\organized\organized_FR73ABOM200722041_P2_2c70ecb1d33a1761.jpg,OK,13.597456031070623,
3202712334252014977,data\images\crop\organized\organized_OPIE_Lapi_070820_S2_2c7251e638da7d81.jpg,OK,13.647523339117482,
3202778846627554304,data\images\crop\organized\organized_ABAURA8885b_P1_2c728e64575ee400.jpg,OK,6.103387385807247,
3210752064652807424,data\images\crop\organized\organized_CollecYvan4_P2_2c8ee1fdd37b8d00.jpg,OK,13.546961431100222,
3211522784427339514,data\images\crop\terrain\terrain_WB1_23_0080_tarek2_2c919ef501dd6efa.jpg,OK,13.506018686111343,
3229510835534917180,data\images\crop\organized\organized_FR73ABOM150722001_S2_2cd186fe86556e3c.jpg,OK,13.621512305946473,
3236638664820372670,data\images\crop\organized\organized_FR15ABOM220821084_P1_2cead9b79ae9b4be.jpg,OK,12.765971275056463,
3252986850372897738,data\images\crop\organized\organized_2020.03886_S3_2d24ee4e2b7e4bca.jpg,OK,13.614269223210723,
3254645963107599522,data\images\crop\organized\organized_CD388408_S3_2d2ad34274b004a2.jpg,OK,13.670473277955114,
3255549037080812025,data\images\crop\organized\organized_FR15_STPONCY300921024_P2_2d2e0899c01119f9.jpg,OK,13.571030520418708,
3257659755017505182,data\images\crop\organized\organized_ABAURA4926_S3_2d35884990e7899e.jpg,OK,13.609728708197522,
3271197046635607600,data\images\crop\organized\organized_VAN-2019.00850_P1_2d65a061e305b630.jpg,FAILED,inf,"15 landmarks, 18 attendus"
3286152464018895498,data\images\crop\terrain\terrain_WB1_23_0034_guilhem2_2d9ac241579ef28a.jpg,FAILED,inf,"14 landmarks, 18 attendus"
3287454046821356133,data\images\crop\terrain\terrain_WB1_23_0096_basile1_2d9f6209b4351265.jpg,OK,13.634948543865757,
3288142197423673818,data\images\crop\organized\organized_CD388018c_S1_2da1d3e8406911da.jpg,OK,13.57239311564287,
3291313926846668442,data\images\crop\organized\organized_CD388865_P1_2dad18940dfdde9a.jpg,OK,13.22521824187113,
3295450660149810258,data\images\crop\organized\organized_FR15_ABOM080820039_P1_2dbbcaea550e5452.jpg,OK,12.918076982373758,
3306853775351387936,data\images\crop\organized\organized_OPIE_Lapi_030803_S1_2de44dfcfbfa9720.jpg,OK,13.65416081016699,
3307959773168516190,data\images\crop\organized\organized_ABAURA7781_S2_2de83be32afdbc5e.jpg,OK,13.57633471924162,
3309091107493894523,data\images\crop\organized\organized_CD388809_S2_2dec40d47793d97b.jpg,OK,5.935444408898886,
3309950261087369460,data\images\crop\organized\organized_POLLINIS4402_P1_2def4e39c052f8f4.jpg,OK,6.055758279672935,
3310530833203950963,data\images\crop\organized\organized_FR15_ABOM30072020045_P1_2df15e40bb197573.jpg,OK,12.552033550172958,
3320316510121869976,data\images\crop\organized\organized_CD388820_S3_2e1422462fadc298.jpg,OK,13.576485945649953,
3333515155716840581,data\images\crop\organized\organized_ABAURA8604_S2_2e43065f55e21c85.jpg,OK,12.5241609739259,
3337582638011976366,data\images\crop\organized\organized_ABAURA8764_P2_2e5179b9db370aae.jpg,OK,13.61494170128053,
3338828862600697148,data\images\crop\organized\organized_CD388861_S3_2e55e7292122d53c.jpg,OK,13.539510635156407,
3339551988593392573,data\images\crop\organized\organized_ABAURA5633_P1_2e5878d7050efbbd.jpg,OK,12.45633279015902,
3339637214625705050,data\images\crop\organized\organized_ABAURA7781b_S1_2e58c65a4070ac5a.jpg,OK,13.718376903061682,
3342490873066305858,data\images\crop\organized\organized_ABAURA8526b_S3_2e62e9bd621a3942.jpg,OK,13.554030037493213,
3344994435092294335,data\images\crop\organized\organized_FR15ABOM210821014_S1_2e6bceb75755aabf.jpg,OK,13.651766482693688,
3348410958250221997,data\images\crop\organized\organized_VAN-2019.00787_S2_2e77f206a087a1ad.jpg,OK,13.697870817434469,
3351659348137621843,data\images\crop\organized\organized_VAN-2019.00783_S3_2e837c6b55dc3953.jpg,OK,12.659762424709506,
3353743090661719896,data\images\crop\terrain\terrain_WB1_23_0121_mehdi2_2e8ae39272cfff58.jpg,OK,12.444373711391206,
3369702325497173757,data\images\crop\organized\organized_ABAURA8203_S2_2ec396695e1116fd.jpg,OK,13.6106008070241,
3369934533547912700,data\images\crop\terrain\terrain_WB1_23_0124_mehdi3_2ec4699a8471edfc.jpg,OK,13.589623234537033,
3382124855889163910,data\images\crop\terrain\terrain_WB1_23_0006_charlotte1_2eefb8a31d4af686.jpg,OK,12.533731914306678,
3387528626820919053,data\images\crop\organized\organized_ABAURA8238a_P1_2f02eb569420af0d.jpg,OK,13.542732764148646,
3389514954907329180,data\images\crop\organized\organized_D264520_S1_2f09f9e4a020229c.jpg,OK,12.45948400214895,
3408568502576603029,data\images\crop\organized\organized_ABAURA8885e_P2_2f4daafe64a9df95.jpg,OK,12.614959525139255,
3414227253650655789,data\images\crop\organized\organized_FR73ABOM130722064_S1_2f61c5990c4e0a2d.jpg,OK,13.659143431536828,
3415337710149642836,data\images\crop\organized\organized_ABAURA8228_P1_2f65b78d59772a54.jpg,OK,13.536248173096208,
3418559579004214599,data\images\crop\organized\organized_POLLINIS4384_S1_2f7129d3260e1d47.jpg,OK,5.669819235580114,
3427073891643468077,data\images\crop\organized\organized_D264520b_S2_2f8f698c0a6ca92d.jpg,OK,12.627627384576316,
3430156046178827376,data\images\crop\organized\organized_OPIE_Lapi_240620_P1_2f9a5cc010a5bc70.jpg,OK,13.503320709413147,
3441417065969009353,data\images\crop\organized\organized_15L2021-1743_S2_2fc25e968d0cc2c9.jpg,OK,13.606939156785343,
3447501811336366270,data\images\crop\organized\organized_FR73ABOM130722067_S3_2fd7fca1bb3848be.jpg,OK,13.623742072571211,
3460525302441989024,data\images\crop\organized\organized_FR15ABOM210821143_P2_3006416d8c4e53a0.jpg,OK,13.551206742037639,
3465083710801758843,data\images\crop\organized\organized_VAN-2019.00783_P1_30167346b354ca7b.jpg,OK,12.62867355907926,
3465810426504703716,data\images\crop\organized\organized_ABAURA8204_S3_3019083862a86ee4.jpg,OK,13.632548512204982,
3475354920080363494,data\images\crop\organized\organized_FR15ABOM210821137_P1_303af0e2f7cbcfe6.jpg,OK,12.86281257795522,
3481985390907367284,data\images\crop\organized\organized_FR15ABOM210821147_S3_30527f43c2221f74.jpg,OK,12.768190545156349,
3482270257789489289,data\images\crop\organized\organized_VAN-2019.00849_S1_305382597f735089.jpg,OK,13.68280634654883,
3487904501502012157,data\images\crop\organized\organized_CD387313_P1_306786aa16836afd.jpg,OK,12.568866812202195,
3493122493738555750,data\images\crop\organized\organized_FR15ABOM150821068_P1_307a106694369966.jpg,OK,12.4373469149944,
3494713779158717113,data\images\crop\terrain\terrain_WB1_23_0125_mehdi3_307fb7aa966b12b9.jpg,OK,12.93504743908117,
3504753081846821418,data\images\crop\organized\organized_NoName9_S1_30a3625be4ef722a.jpg,OK,13.549634304392772,
3508758047660291459,data\images\crop\organized\organized_NoName6_P1_30b19cdaa995b583.jpg,OK,12.776608833951904,
3515043809550027398,data\images\crop\organized\organized_FR15ABOM210821048_P1_30c7f1b8a62a4a86.jpg,OK,12.568544633844493,
3521722031635618712,data\images\crop\organized\organized_FR15_ABOM180720048_S1_30dfab87654edb98.jpg,OK,12.514542070047177,
3521833008051515815,data\images\crop\organized\organized_ABAURA8151_P1_30e010761b27f1a7.jpg,OK,13.617820203663094,
3534802165325449321,data\images\crop\organized\organized_2020.03926_S3_310e23d757814869.jpg,OK,5.8990459686495536,
3545768504320547251,data\images\crop\organized\organized_FR15ABOM210821174_S1_313519ab1bcb59b3.jpg,OK,13.556136860856732,
3547639712654112469,data\images\crop\organized\organized_FR15ABOM220821070_S1_313bbf85bfd136d5.jpg,OK,12.84846952343523,
3549678804860968465,data\images\crop\organized\organized_1036L_S2_3142fe10e6789e11.jpg,OK,13.377382010792157,
3557191768022947857,data\images\crop\organized\organized_ABAURA8240b_S2_315daf10f2f39811.jpg,OK,5.960756709670289,
3567299486616219214,data\images\crop\organized\organized_ABAURA8205c_S2_318197fb93316e4e.jpg,OK,12.567143448912963,
3567849491046518286,data\images\crop\organized\organized_FR15ABOM210821115_S1_31838c3575e2ce0e.jpg,OK,12.57306285423166,
3574431249252970984,data\images\crop\organized\organized_FR15ABOM170821030_S1_319aee4875c771e8.jpg,OK,13.51436975711314,
3580874171261131150,data\images\crop\organized\organized_2020.06348_S3_31b1d2162364198e.jpg,OK,5.875556248213333,
3586075772514471409,data\images\crop\organized\organized_15L2021-1748_P1_31c44cea4e5c0df1.jpg,OK,13.513550162876085,
3588925401078726297,data\images\crop\organized\organized_NoName15_S3_31ce6ca328ac7e99.jpg,OK,13.521873768059661,
3592977325806590637,data\images\crop\organized\organized_ABAURA8205b_S3_31dcd1d766bc1aad.jpg,OK,12.58564402797878,
3595365637907854955,data\images\crop\organized\organized_FR15ABOM220821070_S2_31e54dffa524b66b.jpg,OK,12.906792519051965,
3600590044570167826,data\images\crop\organized\organized_CollecYvan23_S2_31f7dd919c69aa12.jpg,OK,13.659110313585431,
3601168829246712404,data\images\crop\organized\organized_FR73ABOM200722034_P2_31f9ebf86b75aa54.jpg,OK,13.536358176551339,
3617724375535993184,data\images\crop\organized\organized_ABAURA5103_P1_3234bd26eb184160.jpg,OK,6.0414920188244325,
3617991283869694099,data\images\crop\organized\organized_FR15ABOM170821120_S1_3235afe75b833893.jpg,OK,12.769057614229755,
3640826197685866103,data\images\crop\organized\organized_OPIE_Lapi_110702_P2_3286d0230a008e77.jpg,OK,13.630555105818381,
3656700928586158325,data\images\crop\organized\organized_ABAURA8228b_S2_32bf361eda3810f5.jpg,OK,13.584729440331952,
3660447077619415544,data\images\crop\organized\organized_ABAURA4902_S1_32cc8539249f39f8.jpg,OK,13.637895597418208,
3683119426090364545,data\images\crop\organized\organized_1036L_S1_331d119aa174ee81.jpg,OK,13.369997619740353,
3702277454745893294,data\images\crop\organized\organized_2020.06243_P2_336121bac610f9ae.jpg,OK,13.692286759464109,
3703592984425278294,data\images\crop\organized\organized_15L2021-1498_P2_3365ce32654c2b56.jpg,OK,13.718372178259628,
3707780650057313241,data\images\crop\organized\organized_FR73ABOM140722015_S2_3374aedb47bbabd9.jpg,OK,13.605474813181912,
3709854211276526721,data\images\crop\organized\organized_OPIE_Lapi_070820_P2_337c0cbfdf9fd481.jpg,OK,13.627358643911132,
3709914416632068152,data\images\crop\organized\organized_FR73ABOM130722039_S2_337c438186747838.jpg,OK,13.671241469097403,
3712487482696052409,data\images\crop\organized\organized_CollecYvan12_S2_338567b2272eaeb9.jpg,OK,12.745427735832443,
3716964510561767889,data\images\crop\organized\organized_N384_P3_33954f876ec491d1.jpg,OK,5.89728185532694,
3718438143306086886,data\images\crop\organized\organized_ABAURA8885c_P2_339a8bca4b05b9e6.jpg,OK,5.877168379783723,
3722821809709550434,data\images\crop\terrain\terrain_WB1_23_0069_ligia1_33aa1eb629d08b62.jpg,OK,13.588455847012105,
3725179544578068242,data\images\crop\organized\organized_CD387770c_S2_33b27f0f17208f12.jpg,OK,13.625894154964904,
3726990103655516311,data\images\crop\terrain\terrain_WB1_23_0113_victor2_33b8edc0b9c88897.jpg,OK,13.564743249665057,
3733620489200871194,data\images\crop\organized\organized_CD387324_S3_33d07c0da8f0271a.jpg,OK,13.584951415930439,
3745584807566628201,data\images\crop\organized\organized_FR73ABOM200722028_S3_33fafd899b1bd569.jpg,OK,13.69954721643295,
3748843466083498699,data\images\crop\organized\organized_ABAURA8885_S2_340691452a737acb.jpg,OK,13.47852552781216,
3758153975606671040,data\images\crop\organized\organized_FR15ABOM200722026_P2_3427a5211741f6c0.jpg,OK,13.643752456963455,
3760389382947823392,data\images\crop\organized\organized_FR15_ABOM30072020040_P1_342f96386bc15f20.jpg,OK,12.492790416204535,
3761000958302016189,data\images\crop\terrain\terrain_WB1_23_0084_tarek1_3431c271e77ed2bd.jpg,OK,13.696723198282529,
3761263729397139503,data\images\crop\organized\organized_FR73ABOM140722039_S1_3432b16f1147082f.jpg,OK,13.66612505289491,
3762404785761536506,data\images\crop\organized\organized_POLLINIS4415_P1_3436bf37f48bc9fa.jpg,OK,12.60159626063026,
3767363248426119024,data\images\crop\organized\organized_FR05ABOM220722024_S1_34485cea024cef70.jpg,OK,12.525831470801906,
3767443793769999699,data\images\crop\organized\organized_ABAURA4923_P2_3448a62b6ee92d53.jpg,OK,12.46047936379788,
3768416242232702549,data\images\crop\organized\organized_FR73ABOM120722118_S3_344c1a9b3c17b655.jpg,OK,13.789486099864705,
3779466521670105526,data\images\crop\organized\organized_FR15ABOM200821010_S1_34735cc6e8a0b9b6.jpg,OK,12.559273171526813,
3783503125806626963,data\images\crop\organized\organized_2020.00449_P2_3481b40c0c48b893.jpg,OK,13.58488917719657,
3802223050324928256,data\images\crop\organized\organized_15L2021-1758_S1_34c435b81f6b6700.jpg,OK,13.705585100335362,
3802938402451563746,data\images\crop\organized\organized_2020.00377_S2_34c6c05404d124e2.jpg,OK,5.9935972763902186,
3804071328095019811,data\images\crop\organized\organized_FR15ABOM310520005_S2_34cac6b7d35a2323.jpg,OK,7.657975584754685,
3812735394934329059,data\images\crop\terrain\terrain_WB1_23_0091_basile2_34e98ea4159e8ee3.jpg,OK,13.604315478171662,
3814100360277093235,data\images\crop\organized\organized_FR73ABOM200722039_P2_34ee6811d8016b73.jpg,OK,13.579702098782178,
3821654510869884498,data\images\crop\organized\organized_ABAURA8885e_S2_35093e8796ab2e52.jpg,OK,12.578321176342541,
3823316776632908875,data\images\crop\organized\organized_FR15_ABOM170820009_S2_350f2659fefefc4b.jpg,OK,12.716760739888661,
3844148605492067825,data\images\crop\organized\organized_CollecYvan23_S3_355928ca1e2afdf1.jpg,OK,13.669600053577698,
3845808980175216263,data\images\crop\organized\organized_CD388865d_P2_355f0ee43959de87.jpg,OK,5.9496837388457955,
3849265505675813142,data\images\crop\organized\organized_2019.02184_S2_356b569547f8a116.jpg,OK,12.544766476451123,
3865746000770388757,data\images\crop\terrain\terrain_WB1_23_0127_tonie3_35a5e3818fce5315.jpg,OK,13.494204562663116,
3868538038876266019,data\images\crop\organized\organized_FR15ABOM170821009_S3_35afced9974e5e23.jpg,OK,13.55777307279941,
3875271808955811997,data\images\crop\organized\organized_FR04ABOM220722092_P2_35c7bb2d9ce5889d.jpg,OK,13.538327377014802,
3878154130502388678,data\images\crop\organized\organized_N385_P1_35d1f8a264cf0bc6.jpg,OK,5.734212682243051,
3879425975395936247,data\images\crop\organized\organized_CD388821d_S1_35d67d5edbe5e7f7.jpg,OK,13.625207724784744,
3899884997709468569,data\images\crop\organized\organized_FR04ABOM220722047_S3_361f2cbe31591399.jpg,OK,13.627601409109964,
3905306421998025136,data\images\crop\organized\organized_FR73ABOM130722039_S3_36326f7fe63e79b0.jpg,OK,13.698494000794305,
3909619592524901570,data\images\crop\organized\organized_VAN-2019.00785_S1_3641c24e2b5aacc2.jpg,OK,5.850800566173327,
3912124380268850246,data\images\crop\organized\organized_2020.00294_P1_364aa8658311ec46.jpg,OK,5.940899663375758,
3917080765215101335,data\images\crop\organized\organized_ABAURA8239d_S2_365c4433cf295197.jpg,OK,13.672195961266596,
3925918476618446620,data\images\crop\organized\organized_OPIE_Lapi_230620b_P2_367baa0dd7fc371c.jpg,OK,13.577393372507348,
3926483213076157580,data\images\crop\organized\organized_CollecYvan6_P1_367dabadcbf0548c.jpg,OK,13.573568130237437,
3929990737313519118,data\images\crop\organized\organized_ABAURA8606_P2_368a21c0ec25d60e.jpg,OK,12.374238547484026,
3930910008057182000,data\images\crop\terrain\terrain_WB1_23_0129_tonie2_368d65d35246b730.jpg,OK,12.587374021119997,
3967984778090893004,data\images\crop\terrain\terrain_WB1_23_0106_victor2_37111d21e443cecc.jpg,FAILED,inf,"12 landmarks, 18 attendus"
3973731729722439718,data\images\crop\organized\organized_CD387577b_S3_372587f456cdf826.jpg,OK,13.651968849023895,
3979337082685045981,data\images\crop\organized\organized_FR15_ABOM180720054_P1_373971fe46fb3cdd.jpg,OK,12.4904975374838,
3990924704561549766,data\images\crop\organized\organized_FR15AB100518002_S2_37629cdfbcb8d1c6.jpg,OK,12.710233536500034,
3993976823990586008,data\images\crop\organized\organized_ABAURA8150c_P1_376d74c2ab1a0a98.jpg,FAILED,inf,"17 landmarks, 18 attendus"
3994808133463181344,data\images\crop\organized\organized_OPIE_Lapi_A1b_S3_377068d4fcea0820.jpg,OK,13.632561076101625,
4001179821907520720,data\images\crop\organized\organized_FR15ABOM170821030b_P2_37870bd94f422cd0.jpg,OK,12.54176696150651,
4004197093407008808,data\images\crop\organized\organized_CD388230b_S2_3791c40a932d2828.jpg,OK,13.493150276459163,
4010209659270508012,data\images\crop\organized\organized_FR73ABOM130722040_P1_37a7207027a8adec.jpg,OK,13.548248611120842,
4010401419419824040,data\images\crop\organized\organized_FR15_ABOM180720053_P2_37a7ced7cb3dafa8.jpg,OK,12.515939102695219,
4015202708073299386,data\images\crop\terrain\terrain_WB1_23_0119_mehdi2_37b8dd96ebe53dba.jpg,OK,13.627388010144154,
4015227553622163341,data\images\crop\organized\organized_CD388821d_P2_37b8f42fba027f8d.jpg,OK,5.68894242887033,
4015544504353799704,data\images\crop\terrain\terrain_WB1_23_0086_tarek3_37ba147391c7be18.jpg,OK,13.505203658811332,
4018417183580232085,data\images\crop\terrain\terrain_WB1_23_0110_victor1_37c4492352a01995.jpg,OK,12.490641567654375,
4026951830027475834,data\images\crop\organized\organized_ABAURA8764_P1_37e29b5a8c659b7a.jpg,OK,5.927913272545532,
4030233931093136133,data\images\crop\organized\organized_VAN-2019.00787_P3_37ee446840885305.jpg,OK,13.7134381831739,
4031380835951146370,data\images\crop\organized\organized_ABAURA8208b_S2_37f25782d92f7582.jpg,OK,13.57639719454877,
4034661842096636070,data\images\crop\organized\organized_FR15ABOM220821055_S1_37fdff919efe40a6.jpg,OK,12.586014019679922,
4035117679073080213,data\images\crop\organized\organized_FR73ABOM200722031_P1_37ff9e26700cb395.jpg,OK,13.701889538486515,
4043931409002035535,data\images\crop\organized\organized_FR15ABOM220821084_P2_381eee30d99c794f.jpg,OK,12.756228876639561,
4052506967303274515,data\images\crop\organized\organized_FR15ABOM200821014_S1_383d659d9be84013.jpg,OK,12.515362217003071,
4057940730682843323,data\images\crop\organized\organized_FR73ABOM120722072_S1_3850b3983bf0a0bb.jpg,OK,13.579983811928662,
4058516658429516876,data\images\crop\organized\organized_OPIE_Lapi_130720c_P2_3852bf65dcb25c4c.jpg,OK,12.396413940840679,
4069265429876685653,data\images\crop\organized\organized_CD387770b_S2_3878ef593c93bb55.jpg,OK,13.628368822754224,
4071576675965447981,data\images\crop\organized\organized_ABAURA8599_S3_3881256a26afaf2d.jpg,OK,6.013522842366094,
4077451795579157143,data\images\crop\organized\organized_OPIE_Lapi_D1_P1_389604ce08463a97.jpg,OK,13.63743842225987,
4085625714812532585,data\images\crop\organized\organized_RuppSupp1_S2_38b30ef0e89a3769.jpg,OK,12.838589181321147,
4088786456951823810,data\images\crop\organized\organized_VAN-2019.00849_S2_38be499e890a9dc2.jpg,OK,13.723754881333308,
4089064105002025974,data\images\crop\organized\organized_FR15_ABOM090820071_S3_38bf4623827243f6.jpg,OK,13.719009020277623,
4097157212317171407,data\images\crop\organized\organized_FR73ABOM130722030_S1_38dc06c6e5183ecf.jpg,OK,13.595310671129589,
4112702644213112152,data\images\crop\organized\organized_POLLINIS4402_S2_39134143cf21dd58.jpg,OK,12.471600096178845,
4117436397714454676,data\images\crop\organized\organized_CD388408_P1_39241296af08b894.jpg,OK,13.652389964889272,
4121503119929600340,data\images\crop\organized\organized_CollecYvan15_P2_393285403c116954.jpg,OK,13.582473585232364,
4122527416571720573,data\images\crop\organized\organized_FR73ABOM150722001_P1_393628d7e190f37d.jpg,OK,13.584524238910591,
4123244145541317512,data\images\crop\organized\organized_FR15ABOM210821100_S1_3938b4b459330388.jpg,OK,13.568150399852616,
4124080657166394378,data\images\crop\organized\organized_ABAURA8240d_S1_393bad81e376640a.jpg,OK,13.206639093395196,
4128701218275439931,data\images\crop\organized\organized_N407_P3_394c17e21b07b53b.jpg,OK,13.580699788312996,
4135550012829467890,data\images\crop\organized\organized_FR73ABOM120722002_S2_39646cd3599004f2.jpg,OK,13.681738327532084,
4146145408332549350,data\images\crop\organized\organized_ABAURA8240b_S1_398a11481ac74ce6.jpg,OK,13.66716765765311,
4146484706756119049,data\images\crop\organized\organized_FR15ABOM220821068_S3_398b45df2cc9ca09.jpg,OK,12.784565563600285,
4146759233765801511,data\images\crop\organized\organized_ABAURA8150c_P2_398c3f8d79ae7e27.jpg,OK,6.361047777852491,
4153891303153650581,data\images\crop\organized\organized_CD388865c_S3_39a59621c80ecb95.jpg,OK,13.550370929862844,
4159382137340961074,data\images\crop\organized\organized_FR04ABOM220722050_S3_39b918043d502132.jpg,OK,12.380473586091831,
4160279549683093943,data\images\crop\organized\organized_ABAURA8240_P2_39bc4835552ed1b7.jpg,OK,13.632642309838635,
4170278769199081142,data\images\crop\organized\organized_OPIE_Lapi_100803_S1_39dfce720c76e6b6.jpg,OK,13.61488328719049,
4178595668390704957,data\images\crop\organized\organized_FR73ABOM200722018_S2_39fd5a9f0a69f73d.jpg,OK,13.700462351146612,
