photo_id,inv_id,tps_id,image_path,status,registration_cost,n_outlier_landmarks,error_reason,processing_time_s
ISSERTES_0125_S_2,ISSERTES_0125,2190,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0125_S_2.jpg,OK,3.8210353261125066e-05,0,,0.0008
ISSERTES_0125_S_3,ISSERTES_0125,2191,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0125_S_3.jpg,OK,4.530302779327435e-05,0,,0.0008
ISSERTES_0126_P_1,ISSERTES_0126,2192,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0126_P_1.jpg,OK,3.481533898483562e-05,0,,0.0008
ISSERTES_0126_P_2,ISSERTES_0126,2193,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0126_P_2.jpg,OK,3.449204456932219e-05,0,,0.0008
ISSERTES_0126_S_1,ISSERTES_0126,2194,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0126_S_1.jpg,OK,3.488552257923833e-05,0,,0.0009
ISSERTES_0126_S_2,ISSERTES_0126,2195,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0126_S_2.jpg,OK,3.3630555592856235e-05,0,,0.0008
ISSERTES_0126_S_3,ISSERTES_0126,2196,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0126_S_3.jpg,OK,3.153669565011786e-05,0,,0.0008
ISSERTES_0127_P_1,ISSERTES_0127,2197,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0127_P_1.jpg,OK,3.5602656760884584e-05,0,,0.0008
ISSERTES_0127_P_2,ISSERTES_0127,2198,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0127_P_2.jpg,OK,3.9576859152094644e-05,0,,0.0009
ISSERTES_0127_S_1,ISSERTES_0127,2199,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0127_S_1.jpg,OK,3.7011112471463175e-05,0,,0.0008
ISSERTES_0127_S_2,ISSERTES_0127,2200,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0127_S_2.jpg,OK,2.7252424627002833e-05,0,,0.0008
ISSERTES_0127_S_3,ISSERTES_0127,2201,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0127_S_3.jpg,OK,3.276195797668368e-05,0,,0.0008
ISSERTES_0128_P_1,ISSERTES_0128,2202,/Users/superbg/Documents/IEES/idmybee/data/Bombus/collection/extraction/light/images/ISSERTES_0128_P_1.jpg,OK,2.4303712187109322e-05,0,,0.0008
