photo_id,inv_id,device_type,device,photo_index,photographer,ext,content_hash,file_size_bytes,path,status,status_reason
WB1_23_0034_S_3,WB1_23_0034,S,Samsung S10,3,Guilhem Poulard,.jpg,00e04687d702fd94,1642819,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0034_S_3.jpg,OK,
WB1_23_0035_S_1,WB1_23_0035,S,Samsung S10,1,Guilhem Poulard,.jpg,f67491d05869af1f,1550128,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0035_S_1.jpg,OK,
WB1_23_0035_S_2,WB1_23_0035,S,Samsung S10,2,Guilhem Poulard,.jpg,5091ba6c72547baa,1436678,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0035_S_2.jpg,OK,
WB1_23_0035_S_3,WB1_23_0035,S,Samsung S10,3,Guilhem Poulard,.jpg,73aee1ba46fb55b0,1348917,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0035_S_3.jpg,OK,
WB1_23_0036_S_1,WB1_23_0036,S,Samsung S10,1,Guilhem Poulard,.jpg,06c59fa1e71dad5a,1486270,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0036_S_1.jpg,OK,
WB1_23_0036_S_2,WB1_23_0036,S,Samsung S10,2,Guilhem Poulard,.jpg,1ef0d61612b907a0,1457027,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0036_S_2.jpg,OK,
WB1_23_0036_S_3,WB1_23_0036,S,Samsung S10,3,Guilhem Poulard,.jpg,f5d16296143e082d,1684225,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0036_S_3.jpg,OK,
WB1_23_0037_S_1,WB1_23_0037,S,Samsung S10,1,Guilhem Poulard,.jpg,a5efb38f8dd1b65a,1866902,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0037_S_1.jpg,OK,
WB1_23_0037_S_2,WB1_23_0037,S,Samsung S10,2,Guilhem Poulard,.jpg,f6d4dbcd40f793b7,1603410,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0037_S_2.jpg,OK,
WB1_23_0037_S_3,WB1_23_0037,S,Samsung S10,3,Guilhem Poulard,.jpg,400eae8df4fdfccc,1677715,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0037_S_3.jpg,OK,
WB1_23_0038_S_1,WB1_23_0038,S,Samsung S10,1,Guilhem Poulard,.jpg,191f1b42fa60e527,1531323,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0038_S_1.jpg,OK,
WB1_23_0038_S_2,WB1_23_0038,S,Samsung S10,2,Guilhem Poulard,.jpg,fb24486a61c5d5de,1871648,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0038_S_2.jpg,OK,
WB1_23_0038_S_3,WB1_23_0038,S,Samsung S10,3,Guilhem Poulard,.jpg,267f1c6844a25db6,1622145,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0038_S_3.jpg,OK,
WB1_23_0039_S_1,WB1_23_0039,S,Samsung S10,1,Guilhem Poulard,.jpg,00f76d63ecf3d4c9,1683348,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0039_S_1.jpg,OK,
WB1_23_0039_S_2,WB1_23_0039,S,Samsung S10,2,Guilhem Poulard,.jpg,85abce1974be1d70,1867852,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0039_S_2.jpg,OK,
WB1_23_0039_S_3,WB1_23_0039,S,Samsung S10,3,Guilhem Poulard,.jpg,e5db44a716447b1e,1589157,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0039_S_3.jpg,OK,
WB1_23_0040_S_1,WB1_23_0040,S,Samsung S10,1,Guilhem Poulard,.jpg,1a87b6c0fe333113,1684968,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0040_S_1.jpg,OK,
WB1_23_0040_S_2,WB1_23_0040,S,Samsung S10,2,Guilhem Poulard,.jpg,c92c91a569144011,1640500,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0040_S_2.jpg,OK,
WB1_23_0040_S_3,WB1_23_0040,S,Samsung S10,3,Guilhem Poulard,.jpg,0d475e01e9858143,1604661,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0040_S_3.jpg,OK,
WB1_23_0061_S_1,WB1_23_0061,S,Huawei P30 lite,1,Lygia Ecuyer,.jpg,8d70585c2aa84e2a,549641,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0061_S_1.jpg,OK,
WB1_23_0062_S_1,WB1_23_0062,S,Huawei P30 lite,1,Lygia Ecuyer,.jpg,aba5b36ce622e242,1649135,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0062_S_1.jpg,OK,
WB1_23_0062_S_2,WB1_23_0062,S,Huawei P30 lite,2,Lygia Ecuyer,.jpg,827ea1846b9c05ff,1898207,/Volumes/EXT DATA/IDMB/derived/Bombus/terrain/images/WB1_23_0062_S_2.jpg,OK,
