id,image,cost,flagged
56,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0004_2.jpg,0.004625795631268128,False
57,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0004_3.jpg,0.004718830891165397,False
58,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0005_2.jpg,0.004486613951905245,False
59,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0005_3.jpg,0.0045904434547059635,False
60,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0006_1.jpg,0.00463823489565419,False
61,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0006_2.jpg,0.005065490391549732,False
62,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0006_3.jpg,0.0046115859292829514,False
63,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0007_2.jpg,0.004410539847018674,False
64,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0007_3.jpg,0.004755554568437439,False
65,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0008_1.jpg,0.004571138659844595,False
66,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0008_2.jpg,0.004711840350445382,False
68,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0009_1.jpg,0.006768946099252736,True
69,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0009_2.jpg,0.004681911670506003,False
70,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0009_3.jpg,0.004823033445315206,False
73,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\charlotte\WB1_23_0010_3.jpg,0.004560861623153145,False
74,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0031_1.jpg,0.004702624528701181,False
75,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0031_2.jpg,0.0046450297059065495,False
76,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0031_3.jpg,0.0047460457611929255,False
77,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0032_1.jpg,0.004730788347247597,False
78,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0032_2.jpg,0.004872398768981441,False
79,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0032_3.jpg,0.004710354472378198,False
80,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0033_1.jpg,0.004776980540369253,False
81,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0033_2.jpg,0.004728488478942173,False
82,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0033_3.jpg,0.005040308038687529,False
84,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0034_2.jpg,0.010216891159472347,True
86,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0035_1.jpg,0.00493505988327542,False
87,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0035_2.jpg,0.00508918643245846,False
88,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0035_3.jpg,0.004855447968410115,False
91,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0036_3.jpg,0.004443897062100959,False
92,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0037_1.jpg,0.0050455095829877,False
93,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0037_2.jpg,0.004813094742794784,False
94,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0037_3.jpg,0.007512574715382154,True
95,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0038_1.jpg,0.004601456622648748,False
96,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0038_2.jpg,0.004528670326376074,False
97,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0038_3.jpg,0.00457442481333029,False
98,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0039_1.jpg,0.004588145035133656,False
99,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0039_2.jpg,0.0047410356822812855,False
100,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0039_3.jpg,0.004620384348139339,False
101,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0040_1.jpg,0.0046252525079548395,False
102,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0040_2.jpg,0.004686072043558268,False
103,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\guilhem\WB1_23_0040_3.jpg,0.005243197501836844,True
104,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0061_1.jpg,0.004646374033155854,False
105,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0062_1.jpg,0.005065929344943711,False
106,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0062_2.jpg,0.004467441598592887,False
107,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0062_3.jpg,0.004375885120098716,False
108,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0063_1.jpg,0.00460340024640102,False
109,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0063_2.jpg,0.004545938971975949,False
110,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0063_3.jpg,0.004568191359588796,False
111,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0064_1.jpg,0.004581693577560629,False
112,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0064_2.jpg,0.004557692974053736,False
113,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0064_3.jpg,0.004648962049004854,False
114,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0065_1.jpg,0.00443552260246274,False
117,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0066_1.jpg,0.004473637050671014,False
118,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0066_2.jpg,0.004513792017648393,False
119,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0066_3.jpg,0.004535219852534408,False
120,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0067_1.jpg,0.0046585767726329014,False
121,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0067_2.jpg,0.0046577844805474515,False
122,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0067_3.jpg,0.004748199836244699,False
123,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0068_1.jpg,0.004806254777689264,False
124,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0068_2.jpg,0.004717681755799943,False
125,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0068_3.jpg,0.004710971350107036,False
126,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0069_1.jpg,0.004377887822910108,False
127,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0069_2.jpg,0.004346588026354978,False
128,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0069_3.jpg,0.00433893972544323,False
129,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0070_1.jpg,0.004383314987210653,False
130,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0070_2.jpg,0.004401756999671953,False
131,c:\Users\Jules\Documents\IEES\idmybee\data\images\crop\terrain\ligia\WB1_23_0070_3.jpg,0.004480114508909244,False
