photo_id,inv_id,status,error_reason,n_landmarks_found,model_name,processing_time_s,processed_at
ARLY_SORO_0013_P_1,ARLY_SORO_0013,OK,,18,weights,0.0862,2026-09-11T09:38:08+00:00
ARLY_SORO_0013_P_2,ARLY_SORO_0013,OK,,18,weights,0.0894,2026-09-11T09:38:09+00:00
ARLY_SORO_0013_S_1,ARLY_SORO_0013,OK,,18,weights,0.0884,2026-09-11T09:38:09+00:00
ARLY_SORO_0013_S_2,ARLY_SORO_0013,OK,,18,weights,0.0881,2026-09-11T09:38:09+00:00
ARLY_SORO_0013_S_3,ARLY_SORO_0013,OK,,18,weights,0.0903,2026-09-11T09:38:09+00:00
ARLY_SORO_0014_P_1,ARLY_SORO_0014,OK,,18,weights,0.1145,2026-09-11T09:38:09+00:00
ARLY_SORO_0014_P_2,ARLY_SORO_0014,OK,,18,weights,0.0938,2026-09-11T09:38:09+00:00
ARLY_SORO_0014_S_1,ARLY_SORO_0014,OK,,18,weights,0.0871,2026-09-11T09:38:09+00:00
ARLY_SORO_0014_S_2,ARLY_SORO_0014,OK,,18,weights,0.0896,2026-09-11T09:38:09+00:00
ARLY_SORO_0014_S_3,ARLY_SORO_0014,OK,,18,weights,0.0897,2026-09-11T09:38:09+00:00
ARLY_SORO_0015_P_1,ARLY_SORO_0015,OK,,18,weights,0.0892,2026-09-11T09:38:09+00:00
ARLY_SORO_0015_P_2,ARLY_SORO_0015,OK,,18,weights,0.0895,2026-09-11T09:38:09+00:00
ARLY_SORO_0015_S_1,ARLY_SORO_0015,OK,,18,weights,0.0899,2026-09-11T09:38:10+00:00
ARLY_SORO_0015_S_2,ARLY_SORO_0015,OK,,18,weights,0.0926,2026-09-11T09:38:10+00:00
ARLY_SORO_0015_S_3,ARLY_SORO_0015,OK,,18,weights,0.0898,2026-09-11T09:38:10+00:00
ARLY_SORO_0016_P_1,ARLY_SORO_0016,OK,,18,weights,0.0900,2026-09-11T09:38:10+00:00
ARLY_SORO_0016_P_2,ARLY_SORO_0016,OK,,18,weights,0.0910,2026-09-11T09:38:10+00:00
ARLY_SORO_0016_S_1,ARLY_SORO_0016,OK,,18,weights,0.0910,2026-09-11T09:38:10+00:00
ARLY_SORO_0016_S_2,ARLY_SORO_0016,OK,,18,weights,0.0908,2026-09-11T09:38:10+00:00
ARLY_SORO_0016_S_3,ARLY_SORO_0016,OK,,18,weights,0.0889,2026-09-11T09:38:10+00:00
ARLY_SORO_0017_P_1,ARLY_SORO_0017,OK,,18,weights,0.0895,2026-09-11T09:38:10+00:00
ARLY_SORO_0017_P_2,ARLY_SORO_0017,OK,,18,weights,0.0890,2026-09-11T09:38:10+00:00
ARLY_SORO_0017_S_1,ARLY_SORO_0017,OK,,18,weights,0.0900,2026-09-11T09:38:10+00:00
ARLY_SORO_0017_S_2,ARLY_SORO_0017,OK,,18,weights,0.0873,2026-09-11T09:38:11+00:00
ARLY_SORO_0017_S_3,ARLY_SORO_0017,OK,,18,weights,0.0877,2026-09-11T09:38:11+00:00
ARLY_SORO_0018_P_1,ARLY_SORO_0018,OK,,18,weights,0.0890,2026-09-11T09:38:11+00:00
ARLY_SORO_0018_P_2,ARLY_SORO_0018,OK,,18,weights,0.0904,2026-09-11T09:38:11+00:00
ARLY_SORO_0018_S_1,ARLY_SORO_0018,OK,,18,weights,0.0912,2026-09-11T09:38:11+00:00
ARLY_SORO_0018_S_2,ARLY_SORO_0018,OK,,18,weights,0.0897,2026-09-11T09:38:11+00:00
ARLY_SORO_0018_S_3,ARLY_SORO_0018,OK,,18,weights,0.0904,2026-09-11T09:38:11+00:00
ARLY_SORO_0019_P_1,ARLY_SORO_0019,OK,,18,weights,0.0899,2026-09-11T09:38:11+00:00
ARLY_SORO_0019_P_2,ARLY_SORO_0019,OK,,18,weights,0.0971,2026-09-11T09:38:11+00:00
ARLY_SORO_0019_S_1,ARLY_SORO_0019,OK,,18,weights,0.0921,2026-09-11T09:38:11+00:00
ARLY_SORO_0019_S_2,ARLY_SORO_0019,OK,,18,weights,0.0923,2026-09-11T09:38:11+00:00
ARLY_SORO_0019_S_3,ARLY_SORO_0019,OK,,18,weights,0.0944,2026-09-11T09:38:12+00:00
ARLY_SORO_0020_P_1,ARLY_SORO_0020,OK,,18,weights,0.0872,2026-09-11T09:38:12+00:00
ARLY_SORO_0020_P_2,ARLY_SORO_0020,OK,,18,weights,0.0875,2026-09-11T09:38:12+00:00
ARLY_SORO_0020_S_1,ARLY_SORO_0020,OK,,18,weights,0.0884,2026-09-11T09:38:12+00:00
ARLY_SORO_0020_S_2,ARLY_SORO_0020,OK,,18,weights,0.0887,2026-09-11T09:38:12+00:00
ARLY_SORO_0020_S_3,ARLY_SORO_0020,OK,,18,weights,0.0879,2026-09-11T09:38:12+00:00
ARLY_SORO_0021_P_1,ARLY_SORO_0021,OK,,18,weights,0.0876,2026-09-11T09:38:12+00:00
ARLY_SORO_0021_P_2,ARLY_SORO_0021,OK,,18,weights,0.0856,2026-09-11T09:38:12+00:00
ARLY_SORO_0021_S_1,ARLY_SORO_0021,OK,,18,weights,0.0879,2026-09-11T09:38:12+00:00
ARLY_SORO_0021_S_2,ARLY_SORO_0021,OK,,18,weights,0.0890,2026-09-11T09:38:12+00:00
ARLY_SORO_0021_S_3,ARLY_SORO_0021,OK,,18,weights,0.0882,2026-09-11T09:38:12+00:00
ARLY_SORO_0022_P_1,ARLY_SORO_0022,OK,,18,weights,0.0871,2026-09-11T09:38:13+00:00
ARLY_SORO_0022_P_2,ARLY_SORO_0022,OK,,18,weights,0.0861,2026-09-11T09:38:13+00:00
ARLY_SORO_0022_S_1,ARLY_SORO_0022,OK,,18,weights,0.0912,2026-09-11T09:38:13+00:00
ARLY_SORO_0022_S_2,ARLY_SORO_0022,OK,,18,weights,0.0890,2026-09-11T09:38:13+00:00
ARLY_SORO_0022_S_3,ARLY_SORO_0022,OK,,18,weights,0.0901,2026-09-11T09:38:13+00:00
ARLY_SORO_0023_P_1,ARLY_SORO_0023,OK,,18,weights,0.0866,2026-09-11T09:38:13+00:00
ARLY_SORO_0023_P_2,ARLY_SORO_0023,OK,,18,weights,0.0872,2026-09-11T09:38:13+00:00
ARLY_SORO_0023_S_1,ARLY_SORO_0023,OK,,18,weights,0.0883,2026-09-11T09:38:13+00:00
ARLY_SORO_0023_S_2,ARLY_SORO_0023,OK,,18,weights,0.0875,2026-09-11T09:38:13+00:00
ARLY_SORO_0023_S_3,ARLY_SORO_0023,OK,,18,weights,0.0868,2026-09-11T09:38:13+00:00
ARLY_SORO_0024_P_1,ARLY_SORO_0024,OK,,18,weights,0.0905,2026-09-11T09:38:13+00:00
ARLY_SORO_0024_P_2,ARLY_SORO_0024,OK,,18,weights,0.0878,2026-09-11T09:38:13+00:00
ARLY_SORO_0024_S_2,ARLY_SORO_0024,OK,,18,weights,0.0890,2026-09-11T09:38:14+00:00
ARLY_SORO_0024_S_3,ARLY_SORO_0024,OK,,18,weights,0.0881,2026-09-11T09:38:14+00:00
ARLY_SORO_0025_P_1,ARLY_SORO_0025,OK,,18,weights,0.0877,2026-09-11T09:38:14+00:00
ARLY_SORO_0025_P_2,ARLY_SORO_0025,OK,,18,weights,0.0874,2026-09-11T09:38:14+00:00
ARLY_SORO_0025_S_1,ARLY_SORO_0025,OK,,18,weights,0.0867,2026-09-11T09:38:14+00:00
ARLY_SORO_0025_S_2,ARLY_SORO_0025,OK,,18,weights,0.0896,2026-09-11T09:38:14+00:00
ARLY_SORO_0025_S_3,ARLY_SORO_0025,OK,,18,weights,0.0898,2026-09-11T09:38:14+00:00
ARLY_SORO_0026_P_1,ARLY_SORO_0026,OK,,18,weights,0.0906,2026-09-11T09:38:14+00:00
ARLY_SORO_0026_P_2,ARLY_SORO_0026,OK,,18,weights,0.0908,2026-09-11T09:38:14+00:00
ARLY_SORO_0026_S_1,ARLY_SORO_0026,OK,,18,weights,0.0902,2026-09-11T09:38:14+00:00
ARLY_SORO_0026_S_2,ARLY_SORO_0026,OK,,18,weights,0.0911,2026-09-11T09:38:14+00:00
ARLY_SORO_0026_S_3,ARLY_SORO_0026,OK,,18,weights,0.0923,2026-09-11T09:38:15+00:00
ARLY_SORO_0027_P_1,ARLY_SORO_0027,OK,,18,weights,0.0904,2026-09-11T09:38:15+00:00
ARLY_SORO_0027_P_2,ARLY_SORO_0027,OK,,18,weights,0.0908,2026-09-11T09:38:15+00:00
ARLY_SORO_0027_S_1,ARLY_SORO_0027,OK,,18,weights,0.0919,2026-09-11T09:38:15+00:00
ARLY_SORO_0027_S_2,ARLY_SORO_0027,OK,,18,weights,0.0880,2026-09-11T09:38:15+00:00
ARLY_SORO_0027_S_3,ARLY_SORO_0027,OK,,18,weights,0.0897,2026-09-11T09:38:15+00:00
ARLY_SORO_0028_P_1,ARLY_SORO_0028,OK,,18,weights,0.0901,2026-09-11T09:38:15+00:00
ARLY_SORO_0028_P_2,ARLY_SORO_0028,OK,,18,weights,0.0885,2026-09-11T09:38:15+00:00
ARLY_SORO_0028_S_1,ARLY_SORO_0028,OK,,18,weights,0.0900,2026-09-11T09:38:15+00:00
ARLY_SORO_0028_S_2,ARLY_SORO_0028,OK,,18,weights,0.0890,2026-09-11T09:38:15+00:00
ARLY_SORO_0028_S_3,ARLY_SORO_0028,OK,,18,weights,0.0911,2026-09-11T09:38:15+00:00
ARLY_SORO_0029_P_1,ARLY_SORO_0029,OK,,18,weights,0.0932,2026-09-11T09:38:16+00:00
ARLY_SORO_0029_P_2,ARLY_SORO_0029,OK,,18,weights,0.0920,2026-09-11T09:38:16+00:00
ARLY_SORO_0029_S_1,ARLY_SORO_0029,OK,,18,weights,0.0930,2026-09-11T09:38:16+00:00
ARLY_SORO_0029_S_2,ARLY_SORO_0029,OK,,18,weights,0.0882,2026-09-11T09:38:16+00:00
ARLY_SORO_0029_S_3,ARLY_SORO_0029,OK,,18,weights,0.0905,2026-09-11T09:38:16+00:00
ARLY_SORO_0030_P_1,ARLY_SORO_0030,OK,,18,weights,0.0881,2026-09-11T09:38:16+00:00
ARLY_SORO_0030_P_2,ARLY_SORO_0030,OK,,18,weights,0.0875,2026-09-11T09:38:16+00:00
ARLY_SORO_0030_S_1,ARLY_SORO_0030,OK,,18,weights,0.0892,2026-09-11T09:38:16+00:00
ARLY_SORO_0030_S_2,ARLY_SORO_0030,OK,,18,weights,0.0962,2026-09-11T09:38:16+00:00
ARLY_SORO_0030_S_3,ARLY_SORO_0030,OK,,18,weights,0.0895,2026-09-11T09:38:16+00:00
ARLY_SORO_0031_P_1,ARLY_SORO_0031,OK,,18,weights,0.0886,2026-09-11T09:38:16+00:00
ARLY_SORO_0031_P_2,ARLY_SORO_0031,OK,,18,weights,0.0904,2026-09-11T09:38:17+00:00
ARLY_SORO_0031_S_1,ARLY_SORO_0031,OK,,18,weights,0.0908,2026-09-11T09:38:17+00:00
ARLY_SORO_0031_S_2,ARLY_SORO_0031,OK,,18,weights,0.0866,2026-09-11T09:38:17+00:00
ARLY_SORO_0031_S_3,ARLY_SORO_0031,OK,,18,weights,0.0880,2026-09-11T09:38:17+00:00
ARLY_SORO_0032_P_1,ARLY_SORO_0032,OK,,18,weights,0.0872,2026-09-11T09:38:17+00:00
ARLY_SORO_0032_P_2,ARLY_SORO_0032,OK,,18,weights,0.0877,2026-09-11T09:38:17+00:00
ARLY_SORO_0032_S_1,ARLY_SORO_0032,OK,,18,weights,0.0885,2026-09-11T09:38:17+00:00
ARLY_SORO_0032_S_2,ARLY_SORO_0032,OK,,18,weights,0.0911,2026-09-11T09:38:17+00:00
ARLY_SORO_0032_S_3,ARLY_SORO_0032,OK,,18,weights,0.0889,2026-09-11T09:38:17+00:00
ARLY_SORO_0033_P_1,ARLY_SORO_0033,OK,,18,weights,0.0894,2026-09-11T09:38:17+00:00
ARLY_SORO_0033_P_2,ARLY_SORO_0033,OK,,18,weights,0.0884,2026-09-11T09:38:17+00:00
ARLY_SORO_0033_S_1,ARLY_SORO_0033,OK,,18,weights,0.0872,2026-09-11T09:38:18+00:00
ARLY_SORO_0033_S_2,ARLY_SORO_0033,OK,,18,weights,0.0883,2026-09-11T09:38:18+00:00
ARLY_SORO_0033_S_3,ARLY_SORO_0033,OK,,18,weights,0.0882,2026-09-11T09:38:18+00:00
ARLY_SORO_0034_P_1,ARLY_SORO_0034,OK,,18,weights,0.0915,2026-09-11T09:38:18+00:00
ARLY_SORO_0034_P_2,ARLY_SORO_0034,OK,,18,weights,0.0931,2026-09-11T09:38:18+00:00
ARLY_SORO_0034_S_1,ARLY_SORO_0034,OK,,18,weights,0.0880,2026-09-11T09:38:18+00:00
ARLY_SORO_0034_S_2,ARLY_SORO_0034,OK,,18,weights,0.0888,2026-09-11T09:38:18+00:00
ARLY_SORO_0034_S_3,ARLY_SORO_0034,OK,,18,weights,0.0905,2026-09-11T09:38:18+00:00
ARLY_SORO_0035_P_1,ARLY_SORO_0035,OK,,18,weights,0.0899,2026-09-11T09:38:18+00:00
ARLY_SORO_0035_P_2,ARLY_SORO_0035,OK,,18,weights,0.0917,2026-09-11T09:38:18+00:00
ARLY_SORO_0035_S_1,ARLY_SORO_0035,OK,,18,weights,0.0910,2026-09-11T09:38:18+00:00
ARLY_SORO_0035_S_2,ARLY_SORO_0035,OK,,18,weights,0.0873,2026-09-11T09:38:19+00:00
ARLY_SORO_0035_S_3,ARLY_SORO_0035,OK,,18,weights,0.0875,2026-09-11T09:38:19+00:00
ARLY_SORO_0036_P_1,ARLY_SORO_0036,OK,,18,weights,0.0879,2026-09-11T09:38:19+00:00
ARLY_SORO_0036_P_2,ARLY_SORO_0036,OK,,18,weights,0.0868,2026-09-11T09:38:19+00:00
ARLY_SORO_0036_S_1,ARLY_SORO_0036,OK,,18,weights,0.0865,2026-09-11T09:38:19+00:00
ARLY_SORO_0036_S_2,ARLY_SORO_0036,OK,,18,weights,0.0896,2026-09-11T09:38:19+00:00
ARLY_SORO_0036_S_3,ARLY_SORO_0036,OK,,18,weights,0.0874,2026-09-11T09:38:19+00:00
ARLY_SORO_0037_P_1,ARLY_SORO_0037,OK,,18,weights,0.0899,2026-09-11T09:38:19+00:00
ARLY_SORO_0037_P_2,ARLY_SORO_0037,OK,,18,weights,0.0887,2026-09-11T09:38:19+00:00
ARLY_SORO_0037_S_2,ARLY_SORO_0037,OK,,18,weights,0.0878,2026-09-11T09:38:19+00:00
ARLY_SORO_0037_S_3,ARLY_SORO_0037,OK,,18,weights,0.0890,2026-09-11T09:38:19+00:00
ARLY_SORO_0038_P_1,ARLY_SORO_0038,OK,,18,weights,0.0898,2026-09-11T09:38:19+00:00
ARLY_SORO_0038_P_2,ARLY_SORO_0038,OK,,18,weights,0.0897,2026-09-11T09:38:20+00:00
ARLY_SORO_0038_S_1,ARLY_SORO_0038,OK,,18,weights,0.0888,2026-09-11T09:38:20+00:00
ARLY_SORO_0038_S_2,ARLY_SORO_0038,OK,,18,weights,0.0888,2026-09-11T09:38:20+00:00
ARLY_SORO_0038_S_3,ARLY_SORO_0038,OK,,18,weights,0.0884,2026-09-11T09:38:20+00:00
ARLY_SORO_0039_P_1,ARLY_SORO_0039,OK,,18,weights,0.0902,2026-09-11T09:38:20+00:00
ARLY_SORO_0039_P_2,ARLY_SORO_0039,OK,,18,weights,0.0920,2026-09-11T09:38:20+00:00
ARLY_SORO_0039_S_1,ARLY_SORO_0039,OK,,18,weights,0.0897,2026-09-11T09:38:20+00:00
ARLY_SORO_0039_S_2,ARLY_SORO_0039,OK,,18,weights,0.0914,2026-09-11T09:38:20+00:00
ARLY_SORO_0039_S_3,ARLY_SORO_0039,OK,,18,weights,0.0977,2026-09-11T09:38:20+00:00
ARLY_SORO_0040_P_1,ARLY_SORO_0040,OK,,18,weights,0.1017,2026-09-11T09:38:20+00:00
ARLY_SORO_0040_P_2,ARLY_SORO_0040,OK,,18,weights,0.1046,2026-09-11T09:38:21+00:00
ARLY_SORO_0040_S_1,ARLY_SORO_0040,OK,,18,weights,0.0974,2026-09-11T09:38:21+00:00
ARLY_SORO_0040_S_2,ARLY_SORO_0040,OK,,18,weights,0.1015,2026-09-11T09:38:21+00:00
ARLY_SORO_0040_S_3,ARLY_SORO_0040,OK,,18,weights,0.1018,2026-09-11T09:38:21+00:00
ARLY_SORO_0041_P_1,ARLY_SORO_0041,OK,,18,weights,0.0992,2026-09-11T09:38:21+00:00
ARLY_SORO_0041_P_2,ARLY_SORO_0041,OK,,18,weights,0.0960,2026-09-11T09:38:21+00:00
ARLY_SORO_0041_S_1,ARLY_SORO_0041,OK,,18,weights,0.1276,2026-09-11T09:38:21+00:00
ARLY_SORO_0041_S_2,ARLY_SORO_0041,OK,,18,weights,0.1538,2026-09-11T09:38:21+00:00
ARLY_SORO_0041_S_3,ARLY_SORO_0041,OK,,18,weights,0.1030,2026-09-11T09:38:21+00:00
ARLY_SORO_0042_P_1,ARLY_SORO_0042,OK,,18,weights,0.0986,2026-09-11T09:38:22+00:00
ARLY_SORO_0042_P_2,ARLY_SORO_0042,OK,,18,weights,0.0976,2026-09-11T09:38:22+00:00
ARLY_SORO_0042_S_1,ARLY_SORO_0042,OK,,18,weights,0.0991,2026-09-11T09:38:22+00:00
ARLY_SORO_0042_S_2,ARLY_SORO_0042,OK,,18,weights,0.0997,2026-09-11T09:38:22+00:00
ARLY_SORO_0042_S_3,ARLY_SORO_0042,OK,,18,weights,0.0932,2026-09-11T09:38:22+00:00
ARLY_SORO_0043_P_1,ARLY_SORO_0043,OK,,18,weights,0.0913,2026-09-11T09:38:22+00:00
ARLY_SORO_0043_P_2,ARLY_SORO_0043,OK,,18,weights,0.0953,2026-09-11T09:38:22+00:00
ARLY_SORO_0043_S_1,ARLY_SORO_0043,OK,,18,weights,0.1031,2026-09-11T09:38:22+00:00
ARLY_SORO_0043_S_2,ARLY_SORO_0043,OK,,18,weights,0.0938,2026-09-11T09:38:22+00:00
ARLY_SORO_0043_S_3,ARLY_SORO_0043,OK,,18,weights,0.0944,2026-09-11T09:38:22+00:00
ARLY_SORO_0044_P_1,ARLY_SORO_0044,OK,,18,weights,0.0951,2026-09-11T09:38:22+00:00
ARLY_SORO_0044_P_2,ARLY_SORO_0044,OK,,18,weights,0.0953,2026-09-11T09:38:23+00:00
ARLY_SORO_0044_S_1,ARLY_SORO_0044,OK,,18,weights,0.0952,2026-09-11T09:38:23+00:00
ARLY_SORO_0044_S_2,ARLY_SORO_0044,OK,,18,weights,0.0943,2026-09-11T09:38:23+00:00
ARLY_SORO_0044_S_3,ARLY_SORO_0044,OK,,18,weights,0.0927,2026-09-11T09:38:23+00:00
ARLY_SORO_0045_P_1,ARLY_SORO_0045,OK,,18,weights,0.0924,2026-09-11T09:38:23+00:00
ARLY_SORO_0045_P_2,ARLY_SORO_0045,OK,,18,weights,0.0922,2026-09-11T09:38:23+00:00
ARLY_SORO_0045_S_1,ARLY_SORO_0045,OK,,18,weights,0.0892,2026-09-11T09:38:23+00:00
ARLY_SORO_0045_S_2,ARLY_SORO_0045,OK,,18,weights,0.0900,2026-09-11T09:38:23+00:00
ARLY_SORO_0045_S_3,ARLY_SORO_0045,OK,,18,weights,0.0925,2026-09-11T09:38:23+00:00
ARLY_SORO_0046_P_1,ARLY_SORO_0046,OK,,18,weights,0.0915,2026-09-11T09:38:23+00:00
ARLY_SORO_0046_P_2,ARLY_SORO_0046,OK,,18,weights,0.0916,2026-09-11T09:38:23+00:00
ARLY_SORO_0046_S_1,ARLY_SORO_0046,OK,,18,weights,0.0942,2026-09-11T09:38:24+00:00
ARLY_SORO_0046_S_2,ARLY_SORO_0046,OK,,18,weights,0.0925,2026-09-11T09:38:24+00:00
ARLY_SORO_0046_S_3,ARLY_SORO_0046,OK,,18,weights,0.0926,2026-09-11T09:38:24+00:00
ARLY_SORO_0047_P_1,ARLY_SORO_0047,OK,,18,weights,0.0929,2026-09-11T09:38:24+00:00
ARLY_SORO_0047_P_2,ARLY_SORO_0047,OK,,18,weights,0.0945,2026-09-11T09:38:24+00:00
ARLY_SORO_0047_S_1,ARLY_SORO_0047,OK,,18,weights,0.0977,2026-09-11T09:38:24+00:00
ARLY_SORO_0047_S_2,ARLY_SORO_0047,OK,,18,weights,0.0926,2026-09-11T09:38:24+00:00
ARLY_SORO_0047_S_3,ARLY_SORO_0047,OK,,18,weights,0.0952,2026-09-11T09:38:24+00:00
ARLY_SORO_0048_P_1,ARLY_SORO_0048,OK,,18,weights,0.0997,2026-09-11T09:38:24+00:00
ARLY_SORO_0048_P_2,ARLY_SORO_0048,OK,,18,weights,0.0991,2026-09-11T09:38:24+00:00
ARLY_SORO_0048_S_1,ARLY_SORO_0048,OK,,18,weights,0.0947,2026-09-11T09:38:25+00:00
ARLY_SORO_0048_S_2,ARLY_SORO_0048,OK,,18,weights,0.0967,2026-09-11T09:38:25+00:00
ARLY_SORO_0048_S_3,ARLY_SORO_0048,OK,,18,weights,0.0959,2026-09-11T09:38:25+00:00
ARLY_SORO_0049_P_1,ARLY_SORO_0049,OK,,18,weights,0.0942,2026-09-11T09:38:25+00:00
ARLY_SORO_0049_P_2,ARLY_SORO_0049,OK,,18,weights,0.0925,2026-09-11T09:38:25+00:00
ARLY_SORO_0049_S_1,ARLY_SORO_0049,OK,,18,weights,0.0928,2026-09-11T09:38:25+00:00
ARLY_SORO_0049_S_2,ARLY_SORO_0049,OK,,18,weights,0.0945,2026-09-11T09:38:25+00:00
ARLY_SORO_0049_S_3,ARLY_SORO_0049,OK,,18,weights,0.0932,2026-09-11T09:38:25+00:00
ARLY_SORO_0050_P_1,ARLY_SORO_0050,OK,,18,weights,0.1084,2026-09-11T09:38:25+00:00
ARLY_SORO_0050_P_2,ARLY_SORO_0050,OK,,18,weights,0.1081,2026-09-11T09:38:25+00:00
ARLY_SORO_0050_S_1,ARLY_SORO_0050,OK,,18,weights,0.1003,2026-09-11T09:38:26+00:00
ARLY_SORO_0050_S_2,ARLY_SORO_0050,OK,,18,weights,0.0950,2026-09-11T09:38:26+00:00
ARLY_SORO_0050_S_3,ARLY_SORO_0050,OK,,18,weights,0.1003,2026-09-11T09:38:26+00:00
ARLY_SORO_0051_P_1,ARLY_SORO_0051,OK,,18,weights,0.1073,2026-09-11T09:38:26+00:00
ARLY_SORO_0051_P_2,ARLY_SORO_0051,OK,,18,weights,0.0980,2026-09-11T09:38:26+00:00
ARLY_SORO_0051_S_1,ARLY_SORO_0051,OK,,18,weights,0.0940,2026-09-11T09:38:26+00:00
ARLY_SORO_0051_S_2,ARLY_SORO_0051,OK,,18,weights,0.0895,2026-09-11T09:38:26+00:00
ARLY_SORO_0051_S_3,ARLY_SORO_0051,OK,,18,weights,0.0991,2026-09-11T09:38:26+00:00
ARLY_SORO_0052_P_1,ARLY_SORO_0052,OK,,18,weights,0.1056,2026-09-11T09:38:26+00:00
ARLY_SORO_0052_P_2,ARLY_SORO_0052,OK,,18,weights,0.0945,2026-09-11T09:38:26+00:00
ARLY_SORO_0052_S_1,ARLY_SORO_0052,OK,,18,weights,0.0952,2026-09-11T09:38:26+00:00
ARLY_SORO_0052_S_2,ARLY_SORO_0052,OK,,18,weights,0.1010,2026-09-11T09:38:27+00:00
ARLY_SORO_0052_S_3,ARLY_SORO_0052,OK,,18,weights,0.0938,2026-09-11T09:38:27+00:00
ARLY_SORO_0053_P_1,ARLY_SORO_0053,OK,,18,weights,0.1128,2026-09-11T09:38:27+00:00
ARLY_SORO_0053_P_2,ARLY_SORO_0053,OK,,18,weights,0.1100,2026-09-11T09:38:27+00:00
ARLY_SORO_0053_S_1,ARLY_SORO_0053,OK,,18,weights,0.1386,2026-09-11T09:38:27+00:00
ARLY_SORO_0053_S_2,ARLY_SORO_0053,OK,,18,weights,0.1204,2026-09-11T09:38:27+00:00
ARLY_SORO_0053_S_3,ARLY_SORO_0053,OK,,18,weights,0.1007,2026-09-11T09:38:27+00:00
ARLY_SORO_0054_P_1,ARLY_SORO_0054,OK,,18,weights,0.0988,2026-09-11T09:38:27+00:00
ARLY_SORO_0054_P_2,ARLY_SORO_0054,OK,,18,weights,0.0930,2026-09-11T09:38:27+00:00
ARLY_SORO_0054_S_1,ARLY_SORO_0054,OK,,18,weights,0.0961,2026-09-11T09:38:28+00:00
ARLY_SORO_0054_S_2,ARLY_SORO_0054,OK,,18,weights,0.0970,2026-09-11T09:38:28+00:00
ARLY_SORO_0054_S_3,ARLY_SORO_0054,OK,,18,weights,0.1088,2026-09-11T09:38:28+00:00
ARLY_SORO_0055_P_1,ARLY_SORO_0055,OK,,18,weights,0.1357,2026-09-11T09:38:28+00:00
ARLY_SORO_0055_P_2,ARLY_SORO_0055,OK,,18,weights,0.1256,2026-09-11T09:38:28+00:00
ARLY_SORO_0055_S_1,ARLY_SORO_0055,OK,,18,weights,0.1024,2026-09-11T09:38:28+00:00
ARLY_SORO_0055_S_2,ARLY_SORO_0055,OK,,18,weights,0.0984,2026-09-11T09:38:28+00:00
ARLY_SORO_0055_S_3,ARLY_SORO_0055,OK,,18,weights,0.0949,2026-09-11T09:38:28+00:00
ARLY_SORO_0056_P_1,ARLY_SORO_0056,OK,,18,weights,0.0993,2026-09-11T09:38:28+00:00
ARLY_SORO_0056_P_2,ARLY_SORO_0056,OK,,18,weights,0.1005,2026-09-11T09:38:29+00:00
ARLY_SORO_0056_S_1,ARLY_SORO_0056,OK,,18,weights,0.1036,2026-09-11T09:38:29+00:00
ARLY_SORO_0056_S_2,ARLY_SORO_0056,OK,,18,weights,0.0987,2026-09-11T09:38:29+00:00
ARLY_SORO_0056_S_3,ARLY_SORO_0056,OK,,18,weights,0.1022,2026-09-11T09:38:29+00:00
ARLY_SORO_0057_P_1,ARLY_SORO_0057,OK,,18,weights,0.1001,2026-09-11T09:38:29+00:00
ARLY_SORO_0057_P_2,ARLY_SORO_0057,OK,,18,weights,0.0978,2026-09-11T09:38:29+00:00
ARLY_SORO_0057_S_1,ARLY_SORO_0057,OK,,18,weights,0.1032,2026-09-11T09:38:29+00:00
ARLY_SORO_0057_S_2,ARLY_SORO_0057,OK,,18,weights,0.0996,2026-09-11T09:38:29+00:00
ARLY_SORO_0057_S_3,ARLY_SORO_0057,OK,,18,weights,0.1000,2026-09-11T09:38:29+00:00
ARLY_SORO_0058_P_1,ARLY_SORO_0058,OK,,18,weights,0.0994,2026-09-11T09:38:29+00:00
ARLY_SORO_0058_P_2,ARLY_SORO_0058,OK,,18,weights,0.0957,2026-09-11T09:38:30+00:00
ARLY_SORO_0058_S_1,ARLY_SORO_0058,OK,,18,weights,0.0930,2026-09-11T09:38:30+00:00
ARLY_SORO_0058_S_2,ARLY_SORO_0058,OK,,18,weights,0.0963,2026-09-11T09:38:30+00:00
ARLY_SORO_0058_S_3,ARLY_SORO_0058,OK,,18,weights,0.0941,2026-09-11T09:38:30+00:00
ARLY_SORO_0059_P_1,ARLY_SORO_0059,OK,,18,weights,0.0992,2026-09-11T09:38:30+00:00
ARLY_SORO_0059_P_2,ARLY_SORO_0059,OK,,18,weights,0.0921,2026-09-11T09:38:30+00:00
ARLY_SORO_0059_S_1,ARLY_SORO_0059,OK,,18,weights,0.0948,2026-09-11T09:38:30+00:00
ARLY_SORO_0059_S_2,ARLY_SORO_0059,OK,,18,weights,0.0911,2026-09-11T09:38:30+00:00
ARLY_SORO_0059_S_3,ARLY_SORO_0059,OK,,18,weights,0.0903,2026-09-11T09:38:30+00:00
ARLY_SORO_0060_P_1,ARLY_SORO_0060,OK,,18,weights,0.0897,2026-09-11T09:38:30+00:00
ARLY_SORO_0060_P_2,ARLY_SORO_0060,OK,,18,weights,0.0945,2026-09-11T09:38:30+00:00
ARLY_SORO_0060_S_1,ARLY_SORO_0060,OK,,18,weights,0.0914,2026-09-11T09:38:31+00:00
